id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
11317,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar6@rare.org,64382c92-9870-46b7-82ea-c318dcd95de1,2019-11-19T13:40:16,2019-11-11T09:20:32,2019-11-19T13:40:16,RARE,Omoa,Household head,M,Christian,,1,omoa,1,12,22,NA,NA,12,50,NA,NA,NA,NA,11,28,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,2,0,0,,Independently,,More than 1-2 times per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Own,Improves slightly,1,0,0,1,NA,0,0,1,NA,0,0,0,0,2,NA,1,NA,1,NA,0,0,1,NA,1,NA,1,NA,0,0,0,0,0,,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,0,,0,Confident not,More than few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,14,300,3750,2,2000,0,0,Neither,Slightly better,3500,0,1000,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11320,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,97b050d5-dfc1-455f-bdad-49c234ddcdce,2019-11-19T13:40:20,2019-11-13T13:08:56,2019-11-19T13:40:20,Other,Bajamar,Household head,M,Christian,,1,Bajamar,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,4,4,4,4,4,4,4,4,4,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,Some months,0,Uncertain,Few per week,5,4,5,4,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,12,6500,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11349,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar6@rare.org,91612a96-03a7-4932-8118-dd6d1ff99e8e,2019-11-19T13:47:12,2019-11-08T10:35:39,2019-11-19T13:47:12,Other,Omoa,Household head,M,Christian,,1,Omoa,1,6,50,NA,NA,NA,NA,NA,NA,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,,Tight,5,5,4,4,4,4,5,4,3,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,0,,0,Uncertain,Few per month,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,4,3000,0,0,,,2000,900,0,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11561,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,3ea908e2-6c13-4be1-8ab3-a5a533d900d7,2019-11-22T13:37:41,2019-11-21T20:15:42,2019-11-22T13:37:41,Other,Travesía,Household head,M,Christian,,1,Travesia,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,4,4,4,4,4,3,Disagree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,Some months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,5,6500,0,0,,,2250,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11562,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,a738a23c-2c59-47e4-8377-c38beb589642,2019-11-22T13:37:44,2019-11-21T20:20:28,2019-11-22T13:37:44,Other,Travesía,Household head,M,Christian,,1,Travesia,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,3,4,4,3,3,3,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Very bad,Sometimes,1,Some months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,4500,0,0,,,1600,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11564,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,08bd5e53-18d2-41e6-87b5-c918c8d20c41,2019-11-22T13:37:46,2019-11-21T20:30:48,2019-11-22T13:37:46,Other,Travesía,Household head,M,Christian,,1,Travesia,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,4,5,5,4,4,4,4,Agree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Good,Sometimes,1,Some months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,6,6000,0,0,,,2500,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11571,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,6f0e7dc7-f335-4b49-8334-eef151e7463a,2019-11-22T13:38:07,2019-11-22T06:08:42,2019-11-22T13:38:07,Other,Travesía,Household head,M,Christian,,1,Travesia,1,8,30,NA,NA,NA,NA,NA,NA,12,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,3,4,4,4,4,3,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Very bad,Sometimes,1,Some months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,9,5500,0,0,,,2000,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11574,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,b70802a7-541d-4bea-9d7c-281cac4201fb,2019-11-22T13:38:16,2019-11-22T10:24:23,2019-11-22T13:38:16,Other,Travesía,Household head,M,Christian,,1,Travesia,1,12,50,NA,NA,NA,NA,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,2,NA,2,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,3,4,4,4,4,4,2,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,One or two months,0,Uncertain,Few per month,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,6,6000,0,0,,,1500,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11592,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,4a1596fd-b28b-4f75-8038-c7a09e50c03a,2019-11-22T13:39:02,2019-11-19T11:17:11,2019-11-22T13:39:02,Other,Travesía,Household head,M,Christian,,1,Travesía,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,2,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,4,5,4,4,4,4,4,4,3,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,,Sometimes,1,One or two months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,8,5000,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11596,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,43f319b3-231a-4c2d-b1d3-2003efc1b89a,2019-11-22T13:39:12,2019-11-19T11:38:24,2019-11-22T13:39:12,Other,Travesía,Household head,M,Christian,,1,Travesia,1,NA,NA,NA,NA,NA,NA,NA,NA,6,20,NA,NA,NA,NA,NA,NA,NA,NA,12,80,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,4,4,4,4,4,4,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Very bad,Sometimes,1,Some months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,6,5500,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11610,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar8@rare.org,33846d3c-99ca-4f4a-bb8f-29875151ea6e,2019-11-22T13:44:07,2019-11-21T09:10:31,2019-11-22T13:44:07,RARE,Travesía,Household head,M,Christian,,1,travesía,1,8,50,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,2,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,1,0,0,0,Own,Stays the same,1,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,1,Some months,0,Very confident not,Few per week,5,4,4,5,NA,5,5,5,4,,NA,NA,,NA,NA,,NA,8,60,1250,0,0,4,1600,Slightly worse,Neither,1000,0,500,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11613,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar8@rare.org,16ad77e2-c970-4133-8ab6-1d67984428ab,2019-11-22T13:44:16,2019-11-21T21:22:04,2019-11-22T13:44:16,Other,Travesía,Household head,M,Christian,,1,travesía,1,NA,NA,NA,NA,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mecanico,12,70,1,0,0,1,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,1,0,0,0,Own,Stays the same,1,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,1,Some months,1,Confident not,Few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,6,90,1250,4,1600,0,0,Slightly worse,Neither,1000,0,500,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11647,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar8@rare.org,c007dbc6-23ec-4644-8b51-e5d6dac73847,2019-11-22T13:46:41,2019-11-18T12:10:32,2019-11-22T13:46:41,Other,Bajamar,Household head,M,Christian,,1,bajamar,1,5,20,NA,NA,12,30,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,3,0,0,3,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Collective,Stays the same,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,4,4,4,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Sometimes,OK,Sometimes,1,Some months,1,Very confident not,Few per month,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,10,50,3750,2,1500,0,0,Neither,Slightly better,2500,0,300,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12104,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,9b42eff9-6b86-4b19-8091-3ebb65449f4f,2019-11-26T16:14:03,2019-11-23T09:42:45,2019-11-26T16:14:03,Other,Travesía,Household head,F,Christian,,1,travesia,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,no tiene,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,3,3,3,4,3,4,2,2,2,Agree,1,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,0,0,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Very good,Sometimes,0,,0,Confident not,More than few per week,3,3,3,3,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,0,0,8,5000,,,0,278,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12113,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,7cb575a6-eb7b-4cf8-954c-38d95639492b,2019-11-26T16:14:28,2019-11-22T11:28:26,2019-11-26T16:14:28,Other,Travesía,Household head,M,Christian,,1,travesia,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,1,0,,Cooperative member,,1-2 per week,More than 1-2 times per week,Declined slightly,0,1,0,0,0,0,0,Collective,Declines a lot,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,no tiene,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,3,3,4,4,3,3,3,3,4,Agree,1,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,1,Hay peces,,,Myself,,NA,NA,NA,NA,NA,,Often,Rather bad,Sometimes,1,One or two months,0,Confident not,Few per week,4,4,4,3,NA,3,4,5,5,,NA,NA,,NA,NA,,NA,1,25,3750,4,3200,1,1200,Neither,Much worse,240,240,300,Easy,Female partner,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12118,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar@rare.org,f933ee6f-e31a-46fb-8970-f08a3db7c121,2019-11-26T16:14:43,2019-11-21T12:10:41,2019-11-26T16:14:43,Other,Omoa,Household head,M,Christian,,1,omoa,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,6,0,0,4,0,0,,Enterprise owner,,A few times,More than 1-2 times per week,Declined a lot,NA,1,0,0,0,0,0,Own,Declines a lot,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,1,NA,0,0,1,NA,1,NA,1,NA,0,0,0,0,0,no tiene,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,compra de material para la pesca,Sufficient,3,3,3,4,4,3,3,3,4,Agree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,1,Mas peces,,,Myself,,NA,NA,NA,NA,NA,,Often,Rather bad,Sometimes,0,,0,Uncertain,More than few per week,4,4,4,4,NA,4,3,3,5,,NA,NA,,NA,NA,,NA,10,70,7500,12,6000,2,2600,Neither,Slightly better,1280,200,1000,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
