"x1","submissionid","country","level1_name","level2_name","level3_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","reserves","reserve_status","x2_affiliation","x3_community","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_local_decision","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","eng_sum","agree_sum","eng_mean","agree_mean"
744,"1b8e51f0-d1cf-4c56-a0a2-d985ceb07e69","PHL","Caraga","Surigao del Norte",NA,"Santa Felomina",1753,9.696953,126.022118,"SDN_Dapa",67626,"Established by FF",3,"Strengthened by FF","Surveyor","Santa Felomina","Spouse","F","Christian",NA,1,"Caraga",-1,-1,-1,0,4,0,1,1,4,4,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same",0,0,NA,"Tight",3,3,NA,3,4,4,4,4,4,"Agree",0,"Agree",10,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,4,5,4,NA,0,"1",0,"5","Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-2.25001892536227,0.691210302534939,-0.450003785072454,0.138242060506988
745,"1b8f493b-42f0-4c66-b030-b91ee0e6a863","PHL","Caraga","Surigao del Norte",NA,"Pilaring (Pob.)",2081,9.889572,126.10657,"SDN_Pilar",8849,"Proposed",1,"Proposed","Surveyor","Pilaring (Pob.)","Household head","M","Christian",NA,1,"caraga",1,1,1,2,4,0,1,0,4,4,NA,NA,NA,NA,100,12,NA,NA,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Stays the same",1,1,0,"Tight",4,4,3,3,4,4,4,5,2,"Agree",0,"Neither",10,"Fisheries Management Body","Strong",5,0,0,10,0,"Sometimes",1,"Confident not","More than few per week",4,4,4,4,4,"Negative formal sanction",1,"1",0,"5","Own",0.976564042877258,1.81417467801027,1.97951215663525,1.9136962757644,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,6.71486318085191,-1.0283812680671,1.34297263617038,-0.205676253613421
747,"1b988f29-1a95-4b9c-82aa-a210f1cb8993","PHL","Western Visayas","Antique",NA,"Bacalan",2167,11.547293,122.088387,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Bacalan","Household head","M","Christian",NA,1,"antique",1,-1,-1,1,5,1,1,1,4,5,50,12,NA,NA,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Improves slightly",1,0,0,"Insufficient",4,4,5,4,4,5,5,2,5,"Agree",0,"Agree",9,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",5,5,5,5,3,NA,0,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.967271783670603,1.24813201548917,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,1.33807879441758,1.97664787315594,3.78569620486931,0.395329574631188,0.757139240973862
748,"1bd1732a-7b21-4b7a-8439-ec6e3a4296f7","PHL","Western Visayas","Antique",NA,"Batonan Sur",1723,11.364633,122.064064,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Batonan Sur","Household head","F","Other","UCCP Protestant",1,"antique",1,-1,-1,-2,4,1,0,1,5,5,50,12,NA,NA,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Declined slightly","Improves heavily",1,0,0,"Insufficient",5,3,3,3,4,3,4,5,3,"Strongly agree",0,"Strongly agree",10,"Subnational Government","Weak",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,5,5,4,5,"Negative formal sanction",1,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,0.862510451458583,-1.09264564640186,0.856123921978765,1.25304740683387,1.33807879441758,-2.07984159104991,3.21711492828694,-0.415968318209981,0.643422985657387
749,"1be288c9-3f32-46b5-8038-064218de15dc","MOZ","Inhambane","Massinga",NA,"Pomene",236,-22.906747,35.556889,"Pomene",6893,"Proposed",3,"Proposed","RARE","Pomene","Household head","M","Christian",NA,1,"Malamba  pomene",1,1,1,0,4,1,1,1,4,4,NA,NA,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"Stayed the same","Stays the same",0,1,0,"Tight",4,4,4,4,4,4,4,4,4,"Agree",0,"Agree",7,"Fisheries Management Body","Weak",1,1,5,9,9,"Never",0,"Confident not","Few per month",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,4.8220141966643,2.69817107582952,0.964402839332861,0.539634215165904
751,"1bf08a1d-9c11-4d50-8862-8ecf2d168c08","PHL","Western Visayas","Antique",NA,"Baybay",2038,11.718414,122.09278,"Antique_Pandan",18757,"Proposed",1,"Proposed","Surveyor","Baybay","Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,-1,3,1,1,0,4,4,NA,NA,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Stays the same",1,0,0,"Tight",4,3,4,4,4,4,4,4,4,"Agree",0,"Agree",8,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",0,"Confident not","Few per month",4,3,4,4,4,"2. Negative informal sanction",1,"0",0,"4","Not by boat",0.976564042877258,-0.612178288310995,-0.603141680570095,-0.925577200516999,-1.18629996035972,0.862510451458583,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,-2.35063308688055,0.978579505227476,-0.47012661737611,0.195715901045495
752,"1c0284f2-bf91-4847-8d45-7ef5d7238895","PHL","Western Visayas","Antique",NA,"Centro Poblacion",1726,11.428274,122.060974,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Centro Poblacion","Spouse","F","Christian",NA,1,"Antique",1,-1,-1,-2,5,1,1,-1,4,5,NA,NA,NA,NA,60,12,60,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,6,"Vendor",1,NA,NA,"Declined slightly","Stays the same",0,0,0,"Tight",5,3,5,3,3,5,5,5,2,"Neither",0,"Agree",10,"National Government","Severe",0,0,0,0,0,"Never",0,"Confident not","Few per week",5,4,4,4,4,"Negative formal sanction",1,"1",0,"3","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-1.8720016926108,1.24813201548917,0.862510451458583,0.590005956520217,-2.58305921922532,0.138977080494165,1.33807879441758,-0.862625603125463,0.346513063665222,-0.172525120625092,0.0693026127330444
753,"1c141752-ea11-4b79-8ec7-e8d4556ee1e0","IDN","South East Sulawesi","Konawe Selatan",NA,"Rumba-Rumba",137,-4.427403,122.80787,"Teluk Kolono",3321,"Proposed",2,"Proposed","Surveyor","Rumba-Rumba","Household head","M","Muslim",NA,0,NA,-1,-1,-1,-2,4,1,1,1,3,4,30,3,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly",1,1,0,"Sufficient",5,4,4,4,4,2,4,5,1,"Agree",1,"Strongly disagree",NA,"Subnational Government","No punishment",NA,NA,NA,NA,NA,"Never",0,"Confident not","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-0.975093245845545,0.250553665377789,-4.14286790954987,1.58410074948981,-0.828573581909974,0.316820149897962
754,"1c15f169-ab8b-43e9-abfe-c91d1ab75d98","PHL","Caraga","Surigao del Norte",NA,"T. Arlan (Pob.)",2161,10.023547,126.037751,"SDN_SantaMonica",56762,"Proposed",1,"Proposed","Surveyor","T. Arlan (Pob.)","Household head","M","Christian",NA,1,"Caraga",-1,-1,0,0,3,0,0,0,4,2,NA,NA,NA,NA,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",0,0,0,"Tight",3,3,3,2,4,4,3,3,2,"Neither",0,"Neither",10,"Fisheries Management Body","Strong",5,0,0,0,0,"Never",0,"Uncertain","Few per month",3,4,3,3,3,NA,0,"0",0,"3","Own",-1.0864622756227,-0.612178288310995,0.688185238032578,0.0208472915768021,-1.18629996035972,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-1.92449659270179,-2.17590799468404,-4.88608312906876,-0.435181598936808,-0.977216625813753
755,"1c56cdc8-047c-4f92-9872-3b3a0c968833","BRA","Pará","Viseu",NA,"Fernandes Belo",2271,-1.087231,-46.341484,"RESEX Gurupi-Piriá",74081,"Strengthened by FF",0,NA,"Surveyor","Fernandes Belo","Household head","M","Católico",NA,0,NA,-1,-1,-1,1,4,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines slightly",0,0,0,"Sufficient",4,3,4,2,2,3,3,2,2,"Disagree",0,"Agree",0,"No enforcement system","Weak",0,0,0,NA,0,"Sometimes",0,"Confident not","More than few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-2.08916357218526,0.250553665377789,-1.30359443326847,0.470030423150099,-0.260718886653693,0.0940060846300198
756,"1c636e0d-6e5f-4070-a6f0-461095b01c00","PHL","Caraga","Surigao del Norte",NA,"Albino Taruc",2174,9.610482,125.956287,"SDN_Socorro",20080,"Proposed",1,"Proposed","Surveyor","Albino Taruc","Spouse","F","Christian",NA,1,"caraga",1,-1,-1,0,4,1,0,0,4,4,NA,NA,NA,NA,100,12,NA,NA,60,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same",0,0,0,"Insufficient",4,3,3,3,4,4,4,4,4,"Agree",NA,"Neither",NA,"Subnational Government","Strong",1,NA,0,1,NA,"Never",0,"High chance","More than few per week",4,4,NA,5,3,NA,NA,NA,NA,NA,"Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-0.186992606862305,-0.704072097694605,-0.037398521372461,-0.140814419538921
761,"1c814aad-f6a3-461a-90f3-43838cd64e84","PHL","Western Visayas","Antique",NA,"Centro Poblacion",1726,11.428274,122.060974,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Centro Poblacion","Spouse","F","Christian",NA,1,"Antique",1,-1,-1,1,4,1,0,0,3,5,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same",0,1,0,"Tight",4,3,3,3,3,3,3,5,5,"Disagree",0,"Strongly agree",10,"National Government","Severe",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",2,2,5,4,4,"1. Non-sanction",1,"1",0,"4","Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,0.967271783670603,0.0309160275647251,0.862510451458583,-1.09264564640186,-0.863467648623278,-0.975093245845545,1.33807879441758,0.759431885231496,-0.730617294994527,0.151886377046299,-0.146123458998905
763,"1c8eb3f1-0c19-44e1-8ecf-a3a2344c1775","PHL","Caraga","Surigao del Norte",NA,"T. Arlan (Pob.)",2161,10.023547,126.037751,"SDN_SantaMonica",56762,"Proposed",1,"Proposed","Surveyor","T. Arlan (Pob.)","Child","M","Christian",NA,1,"Caraga",-1,-1,-1,0,5,0,1,1,4,4,40,4,NA,NA,60,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Tight",4,3,3,3,5,5,5,3,5,"Agree",0,"Strongly agree",10,"Fisheries Management Body","Strong",1,1,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,5,5,5,5,"2. Negative informal sanction",1,"1",0,"4","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,1.24813201548917,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-1.03280293743782,0.691210302534939,-0.206560587487565,0.138242060506988
765,"1c950410-052d-470a-a1f6-2b7a9be5ad00","MOZ","Inhambane","Inhassoro",NA,"Fequete",234,-21.530003,35.199633,"Fequete",1660,"Proposed",4,"Proposed","Student","Fequete","Household head","M","Christian",NA,1,"Inhassoro",1,0,-1,0,4,1,0,1,4,5,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Declines a lot",1,1,0,"Tight",3,5,5,4,4,5,4,4,4,"Agree",-1,"Agree",7,"Fisheries Management Body","Severe",0,0,5,0,0,"Often",1,"Uncertain","More than few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",0.976564042877258,0.600998194849636,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,-1.09264564640186,0.856123921978765,0.138977080494165,1.33807879441758,1.02618387629833,2.10304460194723,0.205236775259665,0.420608920389445
767,"1ca236e4-9660-4652-bbfb-dfe2521fd9d8","PHL","Caraga","Surigao del Norte",NA,"Halian",1763,9.924394,125.809458,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","Halian","Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,-2,2,0,1,1,4,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Improved slightly","Improves slightly",1,0,1,"Insufficient",3,3,3,3,3,3,4,4,4,"Agree",0,"Strongly agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","Few per month",3,3,4,4,4,"2. Negative informal sanction",1,"1",0,"4","Not by boat",0.976564042877258,-0.612178288310995,-0.603141680570095,-1.8720016926108,-2.40351594828417,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-4.5142735668988,0.691210302534939,-0.90285471337976,0.138242060506988
769,"1ca928f6-7d88-4657-9d90-a64e861030e4","PHL","Caraga","Surigao del Norte",NA,"Halian",1763,9.924394,125.809458,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","Halian","Household head","M","Christian",NA,0,NA,0,-1,-1,0,3,0,0,0,3,4,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",0,0,0,"Insufficient",4,4,3,2,3,3,2,2,3,"Neither",0,"Neither",8,"Fisheries Management Body","Moderate",0,2,0,0,0,"Sometimes",0,"Uncertain","Few per month",4,2,3,3,4,NA,0,"0",0,"3","Own",-0.0549491163727232,-0.612178288310995,-0.603141680570095,0.0208472915768021,-1.18629996035972,-1.144450321836,-1.09264564640186,-0.863467648623278,-0.975093245845545,0.250553665377789,-2.43572175403673,-3.8251031973289,-0.487144350807346,-0.765020639465779
770,"1cad5bfb-3535-4cb1-9cf5-f208e4a74d47","PHL","Western Visayas","Antique",NA,"Bacalan",2167,11.547293,122.088387,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Bacalan","Spouse","F","Christian",NA,1,"antique",1,-1,-1,1,5,0,1,1,4,5,20,12,NA,NA,40,12,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,12,"contruction",3,NA,NA,"Declined a lot","Stays the same",1,0,0,"Insufficient",5,3,5,3,5,4,5,1,4,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Strong",0,0,0,4,4,"Often",1,"Uncertain","More than few per week",3,4,5,5,5,"Negative formal sanction",1,"1",0,"5","Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,0.967271783670603,1.24813201548917,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,1.33807879441758,1.97664787315594,1.77873543157473,0.395329574631188,0.355747086314946
773,"1cd04e6d-5952-447a-b790-c8f15e3e906c","MOZ","Inhambane","Inharrime",NA,"Zavora",235,-24.519639,35.194556,"Zavora",9597,"Proposed",3,"Proposed","RARE","Zavora","Household head","M","Other","zione",0,NA,1,1,0,1,4,1,1,1,4,4,40,5,NA,NA,60,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly",1,0,0,"Insufficient",4,3,3,3,4,4,4,4,4,"Agree",0,"Agree",5,"Fisheries Management Body","Moderate",0,0,10,2,0,"Never",0,"Confident not","Few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",0.976564042877258,1.81417467801027,0.688185238032578,0.967271783670603,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,4.47711177015543,2.69817107582952,0.895422354031086,0.539634215165904
774,"1ce1f099-17d7-4617-8e16-b3486d3861a0","BRA","Pará","Soure",NA,"Umarizal",2316,-0.723083,-48.509056,"RESEX Soure",27464,"Strengthened by FF",0,NA,"Surveyor","Umarizal","Household head","M","Evangélico",NA,0,NA,-1,-1,-1,0,4,1,1,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Tight",4,4,4,4,4,4,4,4,4,"Neither",-1,"Agree",0,"Subnational Government",NA,0,0,0,0,0,"Often",1,"High chance","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,-2.25001892536227,0.978579505227476,-0.450003785072454,0.195715901045495
776,"1cebbf02-e433-437a-9e14-11f00b26daac","PHL","Caraga","Surigao del Norte",NA,"Del Carmen (Pob.)",2299,9.96,126.084,"SDN_SanIsidro",35657,"Proposed",1,"Proposed","Surveyor","Del Carmen (Pob.)","Household head","M","Christian",NA,1,"Caraga Rigion",-1,-1,-1,-1,4,0,1,0,5,4,25,2,NA,NA,75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"Stayed the same","Stays the same",1,0,0,"Tight",4,3,3,3,5,3,5,4,4,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,5,5,3,3,NA,0,"-1",0,"3","Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,1.25304740683387,0.250553665377789,-3.19644341745607,0.0856890582726062,-0.639288683491214,0.0171378116545212
777,"1cedcf3d-abce-4607-9d36-40c8db3f1d97","PHL","Western Visayas","Antique",NA,"Baybay",2038,11.718414,122.09278,"Antique_Pandan",18757,"Proposed",1,"Proposed","Surveyor","Baybay","Parent","F","Christian",NA,1,"Caraga",1,1,1,-1,3,0,1,0,3,3,NA,NA,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines a lot",1,1,0,"Tight",4,4,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Uncertain","Once or never",0,3,3,3,3,"2. Negative informal sanction",1,"1",0,"4","Not by boat",0.976564042877258,1.81417467801027,1.97951215663525,-0.925577200516999,-1.18629996035972,-1.144450321836,0.590005956520217,-0.863467648623278,-0.975093245845545,-0.836971463662,2.65837371664606,-3.2299767234466,0.531674743329212,-0.645995344689321
779,"1d01cd60-06ea-4dff-9b5b-86a8ef5d95ec","PHL","Western Visayas","Antique",NA,"Nauhon",2170,11.651198,122.122274,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Nauhon","Spouse","F","Christian",NA,1,"Antique",1,1,-1,0,4,1,1,-1,4,5,50,12,NA,NA,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"Declined a lot","Declines a lot",0,0,0,"Insufficient",5,4,5,4,5,5,4,4,4,"Agree",0,"Agree",10,"Fisheries Management Body","Severe",0,5,3,0,0,"Sometimes",0,"Confident not","More than few per week",4,4,4,4,5,"2. Negative informal sanction",1,"1",0,"5","Own",0.976564042877258,1.81417467801027,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,-2.58305921922532,0.138977080494165,1.33807879441758,2.23936035945896,0.346513063665222,0.447872071891792,0.0693026127330444
780,"1d1e8e7f-e3e7-4494-9883-019dcc220fee","PHL","Caraga","Surigao del Norte",NA,"Poblacion III (Purok III)",1782,9.785186,126.154872,"SDN_GL",4825,"Proposed",3,"Proposed","Surveyor","Poblacion III (Purok III)","Household head","M","Christian",NA,1,"caraga",1,-1,-1,0,3,1,0,0,4,3,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same",1,0,0,"Tight",3,3,3,3,4,3,4,4,3,"Neither",0,"Neither",9,"Subnational Government","Strong",0,0,0,0,2,"Sometimes",1,"Confident not","More than few per week",4,3,4,4,3,"Negative formal sanction",1,"1",0,"4","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,-1.18629996035972,0.862510451458583,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,-1.40420859478675,-1.79159722673439,-0.28084171895735,-0.358319445346879
781,"1d69cdca-133c-467f-9b5c-d6f073f11e1f","PHL","Western Visayas","Antique",NA,"Union",1860,11.763381,121.896011,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","Union","Household head","M","Christian",NA,1,"Caraga",1,1,0,0,4,0,1,0,3,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Declines slightly",1,0,0,"Tight",5,5,5,5,3,4,4,5,4,"Neither",1,"Neither",10,"Fisheries Management Body","Moderate",3,3,2,2,3,"Often",1,"Uncertain","Few per month",4,4,5,5,4,"Negative formal sanction",1,"0",0,"3","Rent",0.976564042877258,1.81417467801027,0.688185238032578,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,-0.975093245845545,0.250553665377789,3.53068727806163,-2.14245159440681,0.706137455612326,-0.428490318881363
783,"1d7c3eeb-078d-4f62-be08-9be0571c9380","BRA","Pará","Soure",NA,"Bairro Novo",2314,-0.715694,-48.526472,"RESEX Soure",27464,"Strengthened by FF",0,NA,"Surveyor","Bairro Novo","Household head","M","Católico",NA,0,NA,-1,-1,-1,1,3,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same",1,1,0,"Tight",3,3,3,2,3,3,3,3,3,"Neither",-1,"Agree",0,"National Government","Weak",8,0,0,5,0,"Sometimes",1,"Uncertain","More than few per week",3,3,3,3,3,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,-1.18629996035972,-1.144450321836,-1.09264564640186,-0.863467648623278,-0.975093245845545,-0.836971463662,-2.52081042119291,-4.91262832636868,-0.504162084238583,-0.982525665273737
784,"1daa2a93-4397-41c5-8bc6-d4245c139198","MOZ","Inhambane","Massinga",NA,"Pomene",236,-22.906747,35.556889,"Pomene",6893,"Proposed",3,"Proposed","RARE","Pomene","Household head","M","Christian",NA,1,"Malamba/Pomene",-1,1,-1,0,4,1,1,1,4,4,NA,NA,NA,NA,100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined slightly","Stays the same",0,0,0,"Tight",4,4,4,4,3,4,3,4,4,"Agree",1,"Agree",7,"National Government","Weak",4,3,2,6,8,"Never",0,"Uncertain","Few per month",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",-1.0864622756227,1.81417467801027,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,0.176334040958995,2.69817107582952,0.0352668081917989,0.539634215165904
