"","x1","submissionid","country","level1_name","level2_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","username","x1_interviewer","x2_affiliation","x3_community","x4_ma_r_mb","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x30_trust_local_decision","x67_reserve_boundry","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x17_fishing_low_profit","x18_fishing_high_profit","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x32_fishery_benefit_equal","x70_hh_average_income","x7_gender","x7_age","x7_relationship","x7_education","household_size","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","x30a_scaled","eng_sum","agree_sum","eng_mean","agree_mean","raw_agree_mean","raw_eng_mean","cluster_no"
"77",117,"0395c084-1e91-4819-a99e-e49f496220c3","PHL","Surigao del Norte","Santa Monica","Tangbo",2162,10.045594,126.048403,"Santa Monica",54520,"Proposed","ramolo@rare.org","Jinafe Tayco","Surveyor","Tangbo","All 3",NA,"F","Christian",NA,1,"caraga",-1,-1,-1,-1,4,1,0,1,4,4,4,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly","A few times per month","More than 1-2 times per week",1,0,0,"Tight",4,2,3,2,3,4,4,4,"Agree",1,"Disagree",10,"National Government","Strong",1,1,1,3,3,"Sometimes",0,"Confident not","Few per week",4,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Own",1,3000,"F",62,"Spouse","Primary school",6,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,0.0314776537862151,0.860974649689123,-1.09135775097665,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,-3.19033055856818,1.24326034126019,-0.638066111713635,0.207210056876699,2.33333333333333,0,"4"
"78",123,"03d9f8ce-155f-4948-b569-949db5b968f6","HND","Islas de la Bahía","Guanaja","Savannah Bight",605,16.485041,-85.8562,"Guanaja",182101,"Strengthened","mar2@rare.org","Cristina Caceres","Community Member","Savannah Bight",NA,"Household head","M","Christian",NA,0,NA,-1,-1,-1,2,4,1,1,1,4,2,1,NA,NA,NA,NA,NA,40,4,60,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Improves slightly","A few times","A few times per month",0,0,0,"Tight",1,4,NA,1,4,2,3,4,"Neither",NA,"Agree",7,"Subnational Government","Weak",4,3,2,6,6,"Often",0,"High chance","Few per week",4,4,5,4,4,NA,NA,NA,NA,NA,"Rent",0,9000,"F",6,"Child","Primary school",6,-1.08434325939685,-0.611918240625074,-0.602278281162057,1.91476180856681,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,-1.92822401151518,-2.9623459926304,-0.352300318830961,-2.44016944795911,-0.0704600637661921,-0.406694907993185,1.66666666666667,0.6,"2"
"79",125,"03e1ddc7-3116-4d21-a9ed-6b3b47bc8717","MOZ","Inhambane","Inharrime","Zavora",235,-24.519639,35.194556,"Zavora",9597,"Proposed","zavora@clrmail.com","Edmundo Pinto","RARE","Zavora",NA,"Household head","M","Other","zione",1,"Inhambane",1,1,0,1,4,1,1,1,4,4,4,NA,30,4,NA,NA,70,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly","3-4 per week","3-4 per week",1,0,0,"Sufficient",4,3,4,2,4,4,4,2,"Agree",0,"Agree",7,"Fisheries Management Body","Weak",NA,0,10,8,9,"Never",0,"Confident not","Few per week",4,4,4,3,3,NA,NA,NA,NA,NA,"Own",1,NA,"M",37,"Spouse","No formal",4,0.978666720331889,1.81557559985818,0.690267827542048,0.968751728654402,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,4.48473953017273,2.92643198006722,0.896947906034546,0.487738663344536,2.5,1.4,"3"
"80",126,"040aa83a-9138-40c5-a65a-3663b2c936ea","PHL","Surigao del Norte","San Isidro","Del Carmen (Pob.)",2299,9.96,126.084,"San Isidro",9416,"Proposed","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Del Carmen (Pob.)","All 3","Household head","M","Christian",NA,1,"Caraga Region",-1,-1,-1,-1,4,0,1,0,5,4,5,1,50,4,NA,NA,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Stays the same","Once or never","1-2 per week",1,0,0,"Tight",5,5,5,5,5,5,5,5,"Agree",0,"Agree",9,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,5,5,5,4,NA,0,"1",0,"3","Own",1,6000,"M",10,"Child","Primary school",4,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,0.0314776537862151,-1.14856817451973,0.591813887830373,-0.86235442317803,1.25525790797025,0.251188145735725,1.28723970173683,-3.19033055856818,1.37457704557542,-0.638066111713635,0.229096174262569,2.5,0,"1"
"81",127,"0413d7f0-553d-439c-acde-8cee3fa30a95","MOZ","Inhambane","Inhassoro","Fequete",234,-21.530003,35.199633,"Fequete",1660,"Proposed","inhassoro@clrmail.com","Mauricio Machuchuque","Other","Fequete",NA,"Household head","M","Traditional",NA,1,"Fequete",1,1,1,1,5,1,1,1,4,5,4,NA,NA,NA,NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines slightly","7 per week","3-4 per week",1,1,0,"Insufficient",4,5,5,5,4,4,4,5,"Agree",0,"Agree",7,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Certain","Few",4,4,5,4,5,NA,NA,NA,NA,NA,"Own",1,10000,"F",26,"Spouse","Primary school",1,0.978666720331889,1.81557559985818,1.98281393624615,0.968751728654402,1.24979971467703,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,1.34089422436118,0.22484327814502,6.99560769976765,4.01613805869267,1.39912153995353,0.669356343115445,2.66666666666667,1.8,"3"
"82",129,"042f7266-bf74-46f1-b5fd-05efb6f11af4","PHL","Surigao del Norte","Del Carmen","Caub",1759,9.83219,125.971615,"Del Carmen",45170,"Established","ramolo@rare.org","Maribeth Espino","Surveyor","Caub","All 3","Spouse","F","Christian",NA,1,"caraga",1,-1,-1,0,5,1,1,-1,4,5,4,1,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Improved slightly","Improves slightly","A few times per month","1-2 per week",1,1,0,"Tight",5,5,5,5,5,4,5,5,"Agree",0,"Agree",10,"Fisheries Management Body","Strong",10,10,10,3,3,"Sometimes",0,"Confident not","Few per week",4,4,5,5,5,"Negative formal sanction",1,"1",0,"4","Own",1,6000,"F",13,"Child","Secondary school",5,0.978666720331889,-0.611918240625074,-0.602278281162057,0.0227416487419967,1.24979971467703,0.860974649689123,0.591813887830373,-2.58204059592239,0.140280269100647,1.34089422436118,0.22484327814502,1.03701156196378,0.576765713203949,0.207402312392757,0.0961276188673249,2.33333333333333,0.8,"4"
"83",130,"04334b40-4d60-4ad1-b4b1-9718884d67a9","PHL","Surigao del Norte","Del Carmen","Domoyog",1761,9.839336,125.978293,"Del Carmen",45170,"Established","ramolo@rare.org","Jayrome D. Comon","Surveyor","Domoyog","All 3","Parent","M","Christian",NA,1,"Caraga",1,1,1,0,4,0,1,0,4,4,4,1,NA,NA,NA,NA,100,6,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same","Once or never","More than 1-2 times per week",1,0,0,"Tight",4,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",0,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Own",1,3000,"M",21,"Child","No formal",3,0.978666720331889,1.81557559985818,1.98281393624615,0.0227416487419967,0.0314776537862151,-1.14856817451973,0.591813887830373,-0.86235442317803,0.140280269100647,0.251188145735725,0.22484327814502,4.83127555896443,-0.802797016885997,0.966255111792886,-0.133799502814333,2.16666666666667,1.4,"3"
"84",131,"04357446-6fff-4bec-aa39-0480fec36efd","MOZ","Nampula","Memba","Serissa",1143,-13.577402,40.584742,"Serissa",10759,"Proposed","moz1@rare.org","Álvaro José Virane","RARE","moz1","MA and Reserve","Household head","M","Muslim",NA,1,"sala",-1,-1,-1,1,4,1,1,1,4,4,3,1,90,6,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Declines a lot","3-4 per week","7 per week",1,0,0,"Tight",3,3,3,3,3,3,3,3,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",9,8,5,6,10,"Often",1,"Uncertain","Few per week",4,4,4,4,4,"negative informal sanction",1,"1",0,"4","Own",1,6400,"M",6,"Household head","No formal",1,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.968751728654402,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,-0.837553145446788,-1.29831039874337,1.86403555647541,-0.259662079748673,0.310672592745901,2.33333333333333,0.4,"4"
"85",132,"0441cfe7-9ef7-43f5-ad92-1bfb2160f3d8","PHL","Surigao del Norte","Dapa","Buenavista",2291,9.721528,126.086863,"Dapa",17130,"Established","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Buenavista",NA,"Household head","M","Christian",NA,1,"Caraga Region",-1,-1,-1,-1,3,0,1,0,4,4,4,1,NA,NA,NA,NA,100,8,NA,NA,50,5,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Declined slightly","Stays the same","Once or never","1-2 per week",1,1,1,"Tight",4,4,4,3,3,5,4,4,"Agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,4,3,4,4,NA,0,"1",0,"4","Own",1,5000,"M",25,"Sibling","Secondary school",5,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,-1.1868444071046,-1.14856817451973,0.591813887830373,-0.86235442317803,0.140280269100647,0.251188145735725,0.22484327814502,-4.40865261945899,-0.802797016885997,-0.881730523891798,-0.133799502814333,2.16666666666667,-0.2,"1"
"86",134,"04535182-30c3-4ba9-954e-6ce32fab4a78","PHL","Surigao del Norte","Santa Monica","T. Arlan (Pob.)",2161,10.023547,126.037751,"Santa Monica",54520,"Proposed","ramolo@rare.org","Joey Curada","Surveyor","T. Arlan (Pob.)","All 3","Household head","M","Christian",NA,1,"Caraga",-1,0,0,0,4,0,0,0,3,3,4,1,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Improves slightly","A few times","A few times per month",0,0,0,"Sufficient",4,4,3,2,3,3,2,3,"Neither",0,"Neither",9,"Fisheries Management Body","Moderate",1,0,1,1,0,"Sometimes",0,"Uncertain","Few",2,4,2,3,3,NA,0,"0",0,"3","Own",1,15000,"F",17,"Child","Secondary school",7,-1.08434325939685,0.601828679616551,0.690267827542048,0.0227416487419967,0.0314776537862151,-1.14856817451973,-1.09135775097665,-0.86235442317803,-0.974697369768959,-0.838517932889726,0.22484327814502,0.261972550289958,-4.69065237318808,0.0523945100579917,-0.781775395531346,1.66666666666667,0.6,"2"
"87",135,"045e05a2-da0a-44d7-8a18-4eb41201f2d1","BRA","Pará","Curuçá","Lauro Sodré",3930,-0.846719,-47.883547,"RESEX Mãe Grande de Curuça",37062,"Established","brazil1@rare.org","Messias Silva","Surveyor","Lauro Sodré",NA,"Household head","M","Evangélico",NA,0,NA,-1,-1,-1,0,4,0,-1,0,2,2,2,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Improved slightly","Declines slightly","3-4 per week","3-4 per week",0,0,0,"Tight",4,3,4,4,3,3,4,4,"Agree",-1,"Agree",10,"National Government","No punishment",0,0,0,0,0,"Sometimes",1,"Confident not","Few per month",4,4,4,4,4,NA,NA,NA,NA,NA,"Collective",0,600,"F",51,"Spouse","Primary school",7,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.0227416487419967,0.0314776537862151,-1.14856817451973,-2.77452938978367,-0.86235442317803,-2.08967500863856,-1.92822401151518,-1.8999495690386,-2.24432047865577,-10.7033005766738,-0.448864095731154,-1.78388342944563,0.833333333333333,0.2,"2"
"88",136,"0470c1d7-20de-4eac-8a3a-11ba29f95044","BRA","Pará","São João da Ponta","Deolândia",4095,-0.803694,-47.969417,"RESEX São João da Ponta",3203,"Established","brazil1@rare.org","Josele santos","Surveyor","Deolândia",NA,"Household head","M","Católico",NA,0,NA,-1,-1,-1,-2,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines a lot","5-6 per week","5-6 per week",0,0,0,"Tight",1,5,1,1,1,1,NA,1,"Disagree",-1,"Neither",1,"National Government","No punishment",1,3,1,1,1,"Sometimes",0,"Certain","Few",2,1,1,1,5,NA,NA,NA,NA,NA,"Collective",-1,800,NA,40,"Household head","Primary school",1,-1.08434325939685,-0.611918240625074,-0.602278281162057,-1.86927851108281,-3.62348852888623,-1.14856817451973,-1.09135775097665,-0.86235442317803,-3.20465264750817,-3.01793009014063,-2.9623459926304,-7.79130682115303,-12.2872090789536,-1.55826136423061,-2.0478681798256,0.5,-0.8,"2"
"89",138,"0476ba26-92dc-4e35-aa9d-5e65c7fef40a","BRA","Pará","São João da Ponta","São Francisco",4092,-0.79411,-47.98902,"RESEX São João da Ponta",3203,"Established","brazil1@rare.org","Eliane Barrozo","Surveyor","São Francisco",NA,"Household head","M","Católico",NA,0,NA,1,1,-1,2,4,0,1,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same","5-6 per week","5-6 per week",1,1,1,"Tight",5,4,4,4,3,5,4,3,"Agree",0,"Agree",0,"National Government","Strong",0,0,0,1,0,"Sometimes",1,"Confident not","More than few per week",4,5,5,4,5,NA,NA,NA,NA,NA,"Collective",1,1900,"M",5,"Child","Primary school",4,0.978666720331889,1.81557559985818,-0.602278281162057,1.91476180856681,0.0314776537862151,-1.14856817451973,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,1.28723970173683,4.13820350138103,1.97928557945017,0.827640700276206,0.329880929908362,2.5,1.4,"3"
"90",139,"047b3356-1472-4fce-ad22-82b533fe5fc9","PHL","Surigao del Norte","Pilar Siargao","Maasin",2087,9.842479,126.055432,"Pilar",32990,"Proposed","ramolo@rare.org","godspeed steelerey nasayao","Surveyor","Maasin",NA,"Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,0,4,0,1,0,4,3,4,1,50,3,NA,NA,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Declined a lot","Declines a lot","Once or never","Once or never",1,0,0,"Tight",3,3,3,3,3,4,4,3,"Neither",0,"Neither",9,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",1,"Uncertain","More than few per week",4,3,3,3,3,"Negative formal sanction",1,"1",0,"4","Not by boat",1,4500,"M",71,"Parent","Primary school",8,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.0227416487419967,0.0314776537862151,-1.14856817451973,0.591813887830373,-0.86235442317803,0.140280269100647,-0.838517932889726,0.22484327814502,-2.24432047865577,-1.89250309551145,-0.448864095731154,-0.315417182585241,2,0.2,"1"
"91",143,"048d86d0-ef7c-4930-ae99-7f821f0be57d","MOZ","Inhambane","Inhassoro","Petane1",957,-21.516625,35.194166,"Petane",1181,"Proposed","inhassoro@clrmail.com","ROBIM JULIÃO","Other","inhassoro",NA,"Household head","M","Christian",NA,1,"petane",1,1,-1,0,5,0,1,0,3,3,4,NA,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Declined slightly","Stays the same","1-2 per week","3-4 per week",0,0,0,"Insufficient",4,2,4,2,3,4,4,4,"Disagree",0,"Agree",7,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",1,"Uncertain","Few",5,4,4,4,4,NA,NA,NA,NA,NA,"Employee",1,1500,"F",46,"Spouse","No formal",6,0.978666720331889,1.81557559985818,-0.602278281162057,0.0227416487419967,1.24979971467703,-1.14856817451973,0.591813887830373,-0.86235442317803,-0.974697369768959,-0.838517932889726,0.22484327814502,3.46450540244703,-3.00748073438105,0.692901080489407,-0.501246789063509,1.83333333333333,1.2,"1"
"92",145,"04ab7c1d-2ef0-4cc8-9f34-0e2c77402a02","BRA","Pará","São Caetano de Odivelas","Boa Vista",3957,-0.716944,-48.071944,"RESEX Marinha Mocapajuba",21029,"Established","brazil1@rare.org","José Salustiano","Surveyor","Boa Vista",NA,"Spouse","F","Católico",NA,0,NA,-1,-1,-1,1,4,1,0,-1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Declined slightly","Declines slightly","1-2 per week","3-4 per week",1,0,0,"Tight",4,4,4,4,4,4,4,4,"Disagree",-1,"Agree",0,"Subnational Government","Strong",5,5,5,5,0,"Often",1,"High chance","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",1,1200,"M",25,"Child","Secondary school",3,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.968751728654402,0.0314776537862151,0.860974649689123,-1.09135775097665,-2.58204059592239,0.140280269100647,0.251188145735725,0.22484327814502,-1.29831039874337,-2.19611200422852,-0.259662079748673,-0.366018667371421,2,0.4,"4"
"93",147,"04c20a04-5a49-4de4-a128-af601ccecef0","MOZ","Nampula","Memba","Baixo Pinda",1142,-14.259081,40.712545,"Baixo Pinda",14439,"Proposed","memba@clrmail.com","Paulo Mario Avelino","Other","memba","MA","Child","F","Muslim",NA,1,"Niaca",0,0,0,0,4,1,1,0,4,3,3,0,50,4,NA,NA,50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Improved slightly","Improves slightly","3-4 per week","5-6 per week",1,1,1,"Insufficient",3,3,4,3,4,4,4,4,"Agree",0,"Agree",10,"Fisheries Management Body","Moderate",8,2,0,2,1,"Sometimes",0,"Uncertain","Few per week",3,4,4,3,3,"negative informal sanction",1,"1",0,"4","Collective",NA,1000,"F",19,"Child","No formal",1,-0.0528382695324818,0.601828679616551,0.690267827542048,0.0227416487419967,0.0314776537862151,0.860974649689123,0.591813887830373,-0.86235442317803,0.140280269100647,-0.838517932889726,-0.837553145446788,1.29347754015433,-0.945356694894401,0.258695508030866,-0.157559449149067,2,0.8,"4"
"94",148,"04c4d966-2d72-461b-84fb-bff804b00848","PHL","Antique","Culasi","Lipata",1730,11.467902,122.059701,"Culasi",151100,"Established","ramolo@rare.org","Christian Jay","Surveyor","Lipata",NA,"Spouse","F","Other","Aglipay",1,"Antique",1,-1,-1,1,4,1,1,1,4,4,4,0,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same","Once or never","More than 1-2 times per week",1,0,1,"Insufficient",3,3,3,3,4,4,3,4,"Agree",0,"Agree",10,"Fisheries Management Body","Moderate",0,10,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,4,4,4,3,"Negative formal sanction",1,"1",0,"4","Own",0,2000,"M",56,"Household head","Primary school",5,0.978666720331889,-0.611918240625074,-0.602278281162057,0.968751728654402,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,0.764699580985375,2.92643198006722,0.152939916197075,0.487738663344536,2.5,0.8,"4"
"95",149,"04c811ad-f04d-4a22-bd75-ff9f966f094a","BRA","Pará","Curuçá","Bairro Alto",3899,-0.726389,-47.834722,"RESEX Mãe Grande de Curuça",37062,"Established","brazil1@rare.org","Eliane Barrozo","Surveyor","Bairro Alto",NA,"Household head","F","Católico",NA,0,NA,1,-1,-1,0,5,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined slightly","Declines slightly","1-2 per week","1-2 per week",0,0,0,"Tight",5,5,5,5,5,5,5,5,"Disagree",-1,"Agree",0,"National Government","Strong",4,0,0,0,0,"Never",0,"Very confident not","More than few per week",5,5,5,5,5,NA,NA,NA,NA,NA,"Collective",1,1125,"F",29,"Household head","Secondary school",4,0.978666720331889,-0.611918240625074,-0.602278281162057,0.0227416487419967,1.24979971467703,0.860974649689123,0.591813887830373,0.85733174956633,1.25525790797025,1.34089422436118,1.28723970173683,1.03701156196378,6.19351212115408,0.207402312392757,1.03225202019235,3,0.8,"4"
"96",150,"04cdd37d-60c1-4017-9001-9ff61e27664c","PHL","Surigao del Norte","Socorro","Helene",2176,9.575037,125.956271,"Socorro",43060,"Proposed","ramolo@rare.org","Benjamin Sulapas Escauso","Surveyor","Helene",NA,"Household head","M","Christian",NA,1,"Caraga",-1,-1,-1,-1,4,1,1,1,4,3,4,1,30,8,NA,NA,50,12,NA,NA,NA,NA,NA,NA,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same","A few times","More than 1-2 times per week",1,1,0,"Tight",4,4,4,3,4,3,3,4,"Neither",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",1,"Confident not","Few",3,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"3","Own",1,5000,"M",0,"Sibling","No formal",4,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,-0.838517932889726,0.22484327814502,-3.19033055856818,1.83672590144177,-0.638066111713635,0.306120983573628,2.33333333333333,0,"4"
"97",151,"04d0d340-83f7-443c-9e5d-f3522415dca8","PHL","Surigao del Norte","Pilar Siargao","Consolacion",2280,9.901661,126.085502,"Pilar",32990,"Proposed","ramolo@rare.org","Sharmine L. Salubre","Surveyor","Consolacion",NA,"Spouse","F","Christian",NA,1,"Caraga",-1,-1,-1,0,4,0,1,1,4,3,4,1,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Stays the same","1-2 per week","More than 1-2 times per week",0,0,1,"Tight",3,3,3,3,4,4,4,3,"Agree",0,"Neither",10,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,5,4,4,NA,0,"1",0,"5","Collective",0,6000,"M",7,"Child","Primary school",8,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.0227416487419967,0.0314776537862151,-1.14856817451973,0.591813887830373,0.85733174956633,0.140280269100647,-0.838517932889726,0.22484327814502,-2.24432047865577,-0.172816922767089,-0.448864095731154,-0.0288028204611814,2.16666666666667,0.2,"1"
"98",153,"04ec2e61-ed97-400b-99ef-9c3cd34e6a96","PHL","Antique","Libertad","Pajo",1854,11.792893,121.989665,"Libertad",35230,"Established","ramolo@rare.org","Reylan U. Patricio","Surveyor","Pajo",NA,"Household head","M","Christian",NA,1,"Antique",1,-1,1,1,5,0,1,1,4,5,4,1,40,8,NA,NA,60,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Improved slightly","Declines slightly","Once or never","More than 1-2 times per week",0,0,0,"Tight",5,2,5,2,4,4,5,4,"Agree",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",0,"Confident not","More than few per week",5,4,5,5,5,"2. Negative informal sanction",1,"1",0,"4","Not by boat",1,1000,"M",24,"Child","Primary school",4,0.978666720331889,-0.611918240625074,1.98281393624615,0.968751728654402,1.24979971467703,-1.14856817451973,0.591813887830373,0.85733174956633,0.140280269100647,1.34089422436118,0.22484327814502,4.5681138592844,2.00659523448381,0.91362277185688,0.334432539080635,2.5,1.4,"3"
"99",154,"04fa8238-2ab2-4e5b-85fb-5a0878dfd178","MOZ","Inhambane","Inhassoro","Nhagondzo",1145,-21.73053,35.28333,"Nhagondzo",4919,"Proposed","pomene@clrmail.com","Nur Rafael","RARE","pomene","MA","Household head","M","Other",NA,1,"Nhagondzo",-1,1,-1,0,4,1,1,1,5,3,5,0,10,12,NA,NA,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,"Declined slightly","Improves slightly","3-4 per week","5-6 per week",0,0,0,"Tight",5,3,4,3,4,5,4,2,"Strongly agree",0,"Neither",9,"National Government","Moderate",0,0,0,10,10,"Sometimes",0,"Confident not","More than few per week",5,5,4,4,5,"negative formal sanction",1,"-1",0,"4","Collective",1,NA,"M",20,"Child","Secondary school",7,-1.08434325939685,1.81557559985818,-0.602278281162057,0.0227416487419967,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,1.25525790797025,-0.838517932889726,1.28723970173683,0.183173361827478,4.01409996390318,0.0366346723654957,0.66901666065053,2.66666666666667,0.6,"4"
