submissionid,ma_id,14_responsibility
ef6d3865-4e2a-4c2b-b6bc-633059abcfd4,,Cooking for family
52030297-483d-4ec4-aaff-7021a58e8744,309,Caring for children
8ca72ed2-113f-4f65-9be8-b30ab95fd783,309,Cooking for family
4ae172e6-9e8f-4e65-8ef4-fa2ba6a82a15,309,Cooking for family
b7e9b7a5-4ff5-4759-8997-6a355ac4c458,309,Caring for children
f9c4fed8-e6d8-4a5d-b6f2-90730a4e69bc,309,Other
97df0226-ab1d-4326-a113-15616418f5b9,,Selling fish
ecf21897-13af-4dce-96f5-379a10e49249,,Cooking for family
6a00221e-5bd6-4490-8a9e-8cccce39294b,,Caring for children
5ea4de3d-71a1-481f-9c99-be11c2d9e938,309,Caring for children
675d7b59-a03f-4554-9514-bd6350feb41e,310,Prepare fishing gear
c10b34c7-0fea-40da-9d59-0e10d5a5bcb9,310,Caring for children
c10b34c7-0fea-40da-9d59-0e10d5a5bcb9,310,Other
fa26efad-25f1-4d8e-9f1d-8ae4f14c665c,310,Cooking for family
709bde0f-5902-406e-9c82-ddf7f63e4d4a,310,Cooking for family
8a616efb-db60-41f5-acea-58ca07d2f5fe,310,Cooking for family
4918d21a-59c8-44cd-8902-7c459a69c6f9,310,Cooking for family
4918d21a-59c8-44cd-8902-7c459a69c6f9,310,Cleaning fish
55732c05-e113-41cc-90e5-379c8b7c46a3,310,Caring for children
7b9dc397-4806-451c-a56a-8801fde400e9,310,Cooking for family
7b9dc397-4806-451c-a56a-8801fde400e9,310,Cleaning fish
7eb39e87-ac1f-4116-a5c6-6b1f5f9aafa7,,Caring for children
4c4efbe5-606a-4820-a0b1-3b87444e891a,,Caring for children
4b169be9-3387-4d80-aae5-12afbf02d37a,,Cooking for family
0c85238d-5925-451b-8bbc-64f06a4a913a,309,Cooking for family
961f22a3-9417-4223-9a01-80efd8416521,309,Caring for children
60be45f6-faef-4bc6-8ba9-03a9f8b3ffb6,,Caring for children
0c892b45-0594-4267-9514-7915737b171e,,Cleaning fish
0c892b45-0594-4267-9514-7915737b171e,,Selling fish
c81f4ae9-9349-4d18-aa3a-022991d3cb0c,,Cleaning fish
9d75b061-7a56-4bf9-9a68-8aefb7141eaf,315,Cleaning fish
6415e4e5-5ed1-4343-ada3-7060c6416f7d,,Cleaning fish
43870674-8af6-43d1-b4a8-bda5558afbb2,,Cleaning fish
7320751e-65e8-4046-872c-706c9e828f69,,Cooking for family
4f3b26db-88f9-4bc6-87ce-20538e247ca6,315,Caring for children
adee959d-7548-49ae-af5f-72521f1abce7,315,Caring for children
5765eea6-8a0e-41b0-9a00-c42a76eca088,315,Caring for children
6b9b3149-f1c6-4cae-872f-d5cce335a177,315,Other
f103c51f-a860-47c5-a1f4-8803c9c8770e,,Caring for children
f103c51f-a860-47c5-a1f4-8803c9c8770e,,Cooking for family
f103c51f-a860-47c5-a1f4-8803c9c8770e,,Other
00488293-2811-43c6-9e96-b2850be05f64,,Caring for children
9b32b746-be8f-4942-9343-10da85f566dc,,Prepare fishing gear
027a6ca4-cbff-4e85-aa16-0fa918c0df51,,Cooking for family
5c7bc7b0-97d1-414b-a5e6-9d5bda84d8a4,315,Caring for children
901a2a70-8c4c-4854-b395-629bc9c05912,309,Cooking for family
7e924c2f-8a14-4079-97db-a0ebe2d5ffb5,303,Caring for children
cc8dedba-7b31-451f-ba7b-348fd28b2fba,303,Cooking for family
1a1d57e4-57ac-4674-8537-ab7c2c4f769e,304,Selling fish
32af66d8-021c-4d4b-b60a-da3eb7fdac03,304,Cooking for family
56dd4d4d-5e08-4795-843a-e3ec4601dd63,304,Cooking for family
c7f13c1e-306c-4574-a715-4b0a1d2c900d,304,Caring for children
e1f41898-0541-447f-83a6-760f71b7ddb2,304,Cooking for family
bcd30de9-ca44-46b8-8510-affe8be8544b,304,Cleaning fish
aee7dad7-118a-42b4-a494-e83b5ebd6eb7,304,Selling fish
37f57de9-ae0d-4827-8bbd-53cfe0e2e83a,304,Cooking for family
4f73d2f5-de93-4b64-856d-815acce35b30,304,Selling fish
3d0b7bc3-9bdd-445e-9cca-1e967349b531,304,Cleaning fish
910de15e-9eb7-4336-b40b-332a3d33d4db,304,Caring for children
c09f6c5b-777c-412b-9793-20addb88b203,304,Cooking for family
c81a7d36-2a8c-4192-9e0a-e77ad8ef6514,304,Cooking for family
1387f1d1-526f-4513-8bd2-17613ddab30c,304,Caring for children
8a32d4df-cfba-44a7-92ae-4feee0c86bd1,304,Caring for children
47acf5c1-2e64-47e2-9584-1896d3974e32,304,Caring for children
9529d142-8078-4b73-aa31-0663bbe1469b,304,Cooking for family
2edbb7ae-1d45-47aa-9979-f5915c33cb4d,304,Cleaning fish
a07e8c81-0d85-41b1-b42b-3069aa0d95b0,304,Cooking for family
8811cce2-e895-4aac-a2a1-77e0ceaf1930,304,Cooking for family
424111c6-226e-4244-a92a-a604cdf56392,304,Cooking for family
73a737f6-683f-443f-811b-d9f4674c75aa,304,Caring for children
d6eb674f-2c9d-4379-a7b2-6ecfa05a6363,304,Cleaning fish
068200a2-d621-40ba-98d6-ad183be91957,304,Caring for children
1f16fbd0-60d2-4c8a-b59b-646a7ea12c1d,304,Cooking for family
5c82bcc6-1d85-41d1-9578-71d2f74c5f46,303,Caring for children
99ebb301-c5f9-4823-9f02-d9bb8e044e97,303,Cooking for family
2432b532-2be7-4495-8d3f-7e18b470b9ca,303,Cooking for family
f69c4fd6-060c-4110-bd89-a6d2095dd9f9,303,Caring for children
fd1921a4-619b-443d-a46a-8d293b621b08,303,Cooking for family
9df3b3c5-1b8a-45c8-aa97-132a7710b139,303,Cooking for family
a872782a-4db7-49da-8274-34c7a633cb80,303,Cooking for family
30ba6e73-f724-4b72-838e-93ce9e86f832,304,Cleaning fish
8699efe8-1a49-4e88-8d85-ca5a0df04008,299,Cleaning fish
1b4065ea-5962-41c7-92f7-717c55711ef4,299,Cooking for family
9e01c7c4-8ef9-44d0-8d06-0aa8f7f6874f,299,Cooking for family
dcb01e6f-c05d-42ec-a803-cbfb923108db,299,Selling fish
066e5d9f-b4f0-49ee-9464-22954207ee68,299,Cleaning fish
0a85d55f-3f2b-42b4-9b01-074be6da972a,299,Cleaning fish
78a32968-9486-47f6-a2be-67c3181139d6,299,Cleaning fish
85ab9fd9-67d3-46bb-81e2-5af099104df7,299,Cooking for family
b4377f27-efad-4a6e-96e1-3fddb1127c65,299,Prepare fishing gear
0f329850-951c-47af-971e-9cae87dac4d8,299,Selling fish
87746702-48b0-49b9-a119-cc3723f245aa,299,Cooking for family
3d795f5d-7747-4fec-aca4-281b3f35c135,299,Cooking for family
e6b8c2d4-fdae-405b-8b3d-977de5e28e89,299,Cleaning fish
e6b8c2d4-fdae-405b-8b3d-977de5e28e89,299,Selling fish
97b050d5-dfc1-455f-bdad-49c234ddcdce,299,Caring for children
8e001d3d-109c-4a01-9b2c-e225586165dd,299,Caring for children
f3fc4f3d-73a4-495a-a422-b5c6541ae1ae,304,Cooking for family
5e6a0ba9-760f-41ff-a4dc-7b936c043c0d,304,Cooking for family
67448870-cebb-4b48-a649-79042a38ea29,299,Caring for children
fdd02453-6de6-4f39-9b25-c9babc8409f0,299,Caring for children
cbef1bfd-eede-499e-b039-50c1c4db9005,299,Caring for children
afee9bc5-bc08-49e9-af51-bbe65bb1d266,299,Cooking for family
e40c17b5-51d4-4c84-be94-34e462857f98,299,Cooking for family
aa05cdad-f0a2-4b4e-bb73-a269ab2a195d,299,Cooking for family
aa05cdad-f0a2-4b4e-bb73-a269ab2a195d,299,Caring for children
ae81c656-c45e-4d30-9b54-9fcbafabc41b,299,Cleaning fish
66e48cf4-983b-43ab-9aa1-0882774f0010,299,Cooking for family
449a70ac-0d6f-425b-8a02-b77d41781872,299,Cooking for family
926e8b4f-f32c-4723-bf15-6652de39c098,299,Cleaning fish
b5f118fe-603d-46c5-87f0-dcc620d711ed,299,Caring for children
0e1fb3ca-f2ff-4d7a-8cad-fa61b2403a3c,299,Cooking for family
6dc5c81d-746e-4b16-bff0-03867ffd69f2,299,Cooking for family
fd6dcbed-8efa-4cac-9e68-d9d7d2935825,299,Cleaning fish
b47dc24d-b409-49e5-9f60-62aad1897f13,299,Cooking for family
af4a6b05-69da-4d7c-a891-9507faccae86,304,Other
926f8720-ceb6-4689-b711-051e3fa29baf,304,Cleaning fish
5ecc8373-329b-4d90-a79e-ae29163bf5f8,304,Caring for children
49ee9258-0984-4df6-afea-78fa0793edf8,299,Cleaning fish
0bc25886-a562-4ccf-ae9c-25a49f81e95f,299,Caring for children
8b39ccc2-7932-4568-8128-38dac50f5d92,299,Cleaning fish
e639b9d8-888b-4b9c-8006-a12301ec2add,299,Caring for children
e5f15002-67b5-4f58-b360-8d019321fdec,299,Cooking for family
ccc75069-c6b3-4a9f-a987-713d5ebc9cc3,299,Caring for children
03d9f8ce-155f-4948-b569-949db5b968f6,303,Caring for children
43e471b6-8b6a-49ae-8dce-12c94f63056f,303,Selling fish
bf5f80ca-6e2f-486d-b65c-567d942b910c,,Selling fish
2450877c-5ae4-4c80-8164-7c15d90d2408,,Caring for children
f9f92acd-d6e6-40e1-b097-76783d3f7acb,,Selling fish
be924a1c-0881-4d94-82a2-991dd62a6456,315,Prepare fishing gear
56007e41-34df-41eb-8262-16ab0d7064e5,369,Cooking for family
e8c80d5c-2d2b-45fc-90bf-e46a242f12fa,,Cooking for family
b239bd5c-2ea6-4d6b-b0a4-ea98926b41ec,315,Cleaning fish
3f07ec43-810f-4a9d-9ff6-2fd106ac5992,369,Cooking for family
a71e0e66-728a-46b6-9f5a-c2c8450facda,310,Cleaning fish
14e1299f-85af-40ee-b0ae-b4263e5a16ee,310,Cooking for family
b4935e0f-1d48-4a5b-802a-209dc6f1284d,310,Cleaning fish
ffa676fe-85ef-4f56-8d39-4f4018ae67b0,309,Cooking for family
e776871f-1e46-45e2-ae50-fdd7f0e1fac6,309,Cooking for family
718eceef-faad-4a7e-925b-d87cc750b151,309,Caring for children
705591cf-a32a-45ed-a342-992856b26fac,309,Cooking for family
4fb18581-acba-48a9-8ba0-3c1ea70e2748,309,Prepare fishing gear
12f4e315-f08e-40f2-9508-fe4bbb12b540,309,Selling fish
205c95bd-b841-4f6b-a549-9b28c41f1a06,309,Cooking for family
bdfb2d78-a49f-47b7-8e91-dfa6178ba030,309,Cooking for family
bdfb2d78-a49f-47b7-8e91-dfa6178ba030,309,Cleaning fish
6152db72-6f39-4748-becc-fb72f99ed1f8,,Caring for children
6152db72-6f39-4748-becc-fb72f99ed1f8,,Cooking for family
41ea37a7-cfae-4dd2-abef-842524990afe,,Caring for children
e975d04c-3df0-4620-a561-03bf1b373ffa,315,Prepare fishing gear
4a471499-248b-47c8-92f4-b2e9d52d7694,315,Cooking for family
0fa61eb8-e1e2-4efe-8265-4a4056f46fcd,309,Cooking for family
b8ec3d81-1351-45fb-831c-f87b578a9d17,309,Cooking for family
af083a8f-6387-4144-82b3-cfd71df7aea4,309,Cooking for family
db40913a-9b8c-450c-9f96-fc9e91621797,309,Cooking for family
92b112bd-6cf3-4119-a355-ee6445a15adb,309,Caring for children
99aa103d-cca2-464d-aa3f-768f6b8955b0,310,Cleaning fish
83ea1ab6-81fa-4a4e-b0d7-2cc0e78480e7,310,Other
141d97a6-9638-4753-bed5-34301302ae6f,310,Cooking for family
6253e5f3-bdff-4f40-9596-3e7ab2244df3,315,Caring for children
4b71ccd2-4e9f-4259-81b6-3a0fe29643c0,,Caring for children
96b5c96c-d0cc-4d6e-99f6-d2e68e791c80,,Caring for children
55c11d49-e5a2-4757-b00d-b88cd4d776e7,369,Caring for children
e180c115-2e51-42ec-b831-647ee3300690,369,Cooking for family
addb1d3d-75f8-403b-8267-a0040b3c6e9e,369,Caring for children
2f739b82-de8e-4de0-a085-d090a2434e9f,,Selling fish
ceb314cc-5ae7-4afb-94a7-faaa3a5bdc84,310,Cleaning fish
42d9483b-1fc5-4135-a932-1521ca515920,315,Cooking for family
f1d5cae2-89bd-4911-b4ec-5f6812507083,315,Cooking for family
b487c975-bd58-4053-b03b-17026d034f34,,Cooking for family
559f5a0a-204f-488f-a15b-f5ee397bc781,315,Cleaning fish
ff383198-7a3d-47c0-90fa-a71448039403,,Caring for children
d66609f9-445b-460b-8efa-66f274e307e5,309,Caring for children
ea434e0a-5324-4b3c-99ec-d24b78f4185d,309,Cleaning fish
47f51f6c-39e7-4d9d-93b2-d27c456f0221,309,Cooking for family
94aa2803-72ed-476f-8482-960bb501c691,309,Cooking for family
918b29b5-30da-433c-a07f-e7dd9f441ebf,315,Cooking for family
0505a81d-5209-4017-922b-e9ab13006b0d,315,Cooking for family
7e1ee5d0-939c-403c-a056-bffffe6cef86,315,Caring for children
864ca7a4-9d14-4bf2-8465-c57352287971,315,Prepare fishing gear
256a976b-0ceb-4681-9595-2ea3d99f5c3b,315,Selling fish
3745833c-1a2f-44a8-be71-c0dc1c79e45d,309,Selling fish
b8f91f3d-693d-44cf-9bb6-f2e562598af5,309,Caring for children
0bfa8b4b-cc42-4e4a-80d2-5bcbd67a7a43,,Caring for children
b2309e07-a932-40a8-8173-f0eb7a751218,310,Caring for children
b7cb0a9b-4c3d-4721-8035-a59b3186814f,,Other
f994f7d8-b489-43ff-a7a4-eca457ee7279,315,Other
ea3c6c24-f2cd-46bc-8d71-530063db0bed,,Other
c3b2b96a-d715-48fd-8369-b451edfb822f,310,Caring for children
d9482dcf-75ca-422f-8fbf-331147b16a32,310,Cooking for family
904752d7-7d68-4d50-87ac-6e03bb8989b4,310,Cooking for family
df2a27b5-b86b-43c9-af16-6bb84aa5cb1d,310,Caring for children
bc7de5e3-23ff-4d5b-934c-326224627b6b,310,Caring for children
66b8f994-07ef-410d-95e4-ba19f8a6e084,309,Cooking for family
b5c8d969-249b-4965-b264-ddf7b68fbad5,309,Cooking for family
c808097b-eaeb-48e9-ab9e-8fc36b8cfbf2,309,Cooking for family
c808097b-eaeb-48e9-ab9e-8fc36b8cfbf2,309,Cleaning fish
0e5b48a6-6a56-490f-9842-71a9574cc0f9,309,Caring for children
c71056b6-46da-45bb-9faf-59f1deb79127,309,Cooking for family
e30cf25c-5a4e-4c55-832c-eda3eeb6e670,309,Cooking for family
13b5eef6-1171-48f0-bed7-f2eae777b7c4,309,Cooking for family
fd6be25f-887a-4310-9d3b-861d2ccd57fc,309,Cooking for family
009cb849-0b22-4aea-8f7d-d69ef8bccd7d,309,Cleaning fish
245c1db8-023b-4ba4-bb6a-99390df12fb3,,Cooking for family
512a922d-5836-46b8-8703-d102a59b6b55,,Cooking for family
a866ad67-3110-44c5-b675-7e7a57535398,,Caring for children
b3c574be-43f4-4edc-a360-8bd6c94f0b0e,,Selling fish
ff3ccbbc-9800-436b-8bea-37d14e657f09,,Cooking for family
8bc1e2da-f74f-4e6a-920e-ad7c480d9162,310,Cooking for family
8bc1e2da-f74f-4e6a-920e-ad7c480d9162,310,Cleaning fish
cd6e6081-86c1-40e8-ad5d-009878885a1f,,Cooking for family
5a2198a9-8338-4df8-b8df-73a74fa92d62,309,Caring for children
f4bd1b7c-8876-454a-84e6-fab51facbe33,309,Cooking for family
54b98114-b164-4b78-87c4-303d8b6da491,309,Other
3c4fb0ca-0004-4091-ba76-24b96a6c0412,309,Caring for children
663f2bcc-f476-4e52-901c-a2c19c70472c,,Caring for children
5de431ca-cb52-4a62-8048-59dcb87637a5,,Caring for children
c1d05150-560c-485b-954a-7ca3512dec91,309,Caring for children
675d7b59-a03f-4554-9514-bd6350feb41e,310,Cleaning fish
c10b34c7-0fea-40da-9d59-0e10d5a5bcb9,310,Cleaning fish
f1beb0d6-f7e9-42fc-a021-7c4f326246aa,310,Cooking for family
05d7b227-f7e9-4522-9d0f-b0869b194bac,310,Caring for children
8b312e7d-f1be-4a8d-bb2c-452a7e3be5d9,310,Caring for children
8b312e7d-f1be-4a8d-bb2c-452a7e3be5d9,310,Cooking for family
650833bd-3994-49c5-8875-a07a35393aa0,310,Cooking for family
97088779-fa92-4db1-ae4b-24bc9b13f6e3,310,Other
70dc6d3d-bb0e-4cc5-b949-1789b543e03e,310,Cooking for family
93d0aaa2-bbe4-4d5e-a040-56456a970297,310,Cooking for family
93d0aaa2-bbe4-4d5e-a040-56456a970297,310,Cleaning fish
01246f98-b0e7-467b-8a8d-333a35e7e61e,,Cooking for family
6815da5e-18eb-4761-8288-2bb24a27fded,,Caring for children
e5563508-ead6-4628-afae-77ca6a4f9195,,Cooking for family
80e38af4-8ebf-4a8f-9463-a2df9749cbef,,Caring for children
0de3a60a-0751-4261-860d-763ac1e39e55,309,Cooking for family
d1a13473-9a8f-49ab-a32a-82ad0753af2b,309,Cooking for family
01335050-0bf1-41dc-bc4b-e4fa8a9975fe,309,Cooking for family
e05b13be-c728-4463-bf7d-99af6a03e172,,Cooking for family
215f259c-6418-4cb3-a0e3-af00529be124,,Caring for children
7aeadfe2-9468-4c21-8683-dc8065f23560,,Caring for children
b1f9fc09-3385-4dfc-816f-88f57557c5ce,,Cooking for family
1f05971d-e9aa-4e51-8089-44e7790a4779,,Selling fish
69f2a0ea-db51-4a67-8f60-5787da186ac3,315,Cooking for family
99c60421-48d6-43e2-8b06-1f50a201fe59,309,Caring for children
13c373e6-ceae-4c85-841d-2409d1226d65,,Cooking for family
94b7632a-ac3a-45cd-b538-3e282e99b704,,Cooking for family
e0bffe71-dee7-4f06-ac51-25fa17a4619a,303,Caring for children
50a724b6-444e-4c21-90da-0c8f19590472,303,Cooking for family
5f5cb057-46c1-4dfd-b815-269ab591ec08,303,Caring for children
9e652c53-0131-48a1-b944-f74bceaeee1c,303,Cooking for family
eb9d2574-40c7-423b-86e4-5162096eaf34,303,Caring for children
24194d26-ab37-4f67-8209-4059cadada41,304,Cleaning fish
dca8607f-ed69-45e4-9dc2-6acb77029e8f,304,Prepare fishing gear
79d5920f-04cd-450b-b496-72eb82e33e08,304,Cooking for family
79d5920f-04cd-450b-b496-72eb82e33e08,304,Cleaning fish
cea75126-b3d2-4ec3-be85-296db0b7fd4f,304,Caring for children
657f67b0-4fd5-4d81-a3e5-82a82c9d612e,304,Selling fish
910de15e-9eb7-4336-b40b-332a3d33d4db,304,Cooking for family
c2ef3e6c-a2ae-405c-8d7c-ee30f33333db,304,Cleaning fish
2edbb7ae-1d45-47aa-9979-f5915c33cb4d,304,Cooking for family
c4578536-af0a-41a8-81f2-4fd3d69e4e16,304,Cleaning fish
ba7805b8-deb9-4352-98d8-9d4b876cf5d9,304,Cooking for family
ba7805b8-deb9-4352-98d8-9d4b876cf5d9,304,Cleaning fish
a07160f8-3eb6-40bd-96fe-77cee3a89024,304,Cooking for family
bb8a5e82-7ca5-408f-91a3-619714638d16,304,Cooking for family
27b5479a-ddcc-43d1-be75-5b9d6b5142dc,304,Other
27b5479a-ddcc-43d1-be75-5b9d6b5142dc,304,Cooking for family
3ca55138-1be7-4aa9-8cf8-4e20fe9c93e8,304,Other
60c4ce3c-3ae9-46e6-a763-ded5c3ed7025,304,Cooking for family
1eb38ce6-b754-4aa2-9e81-35638e41850b,304,Cleaning fish
7951e9b9-c28c-410b-8347-47767994f965,304,Cooking for family
99ebb301-c5f9-4823-9f02-d9bb8e044e97,303,Selling fish
9e2a72a5-109e-4cc7-af89-bf5a9ec1dc92,303,Selling fish
f69c4fd6-060c-4110-bd89-a6d2095dd9f9,303,Cooking for family
d40cf5b9-71bb-4205-a429-ddd42731f0b0,303,Caring for children
9c6de424-9c94-43b3-a81d-93933c78bcce,304,Selling fish
95d57230-bdc0-42bc-a88a-0fcf07c0491d,303,Caring for children
0276ca26-61a8-44fc-8e53-34ade8054270,299,Cleaning fish
b1f15273-07e2-4161-ab70-0c3e57d2490a,299,Cooking for family
f24e1019-2c9f-484e-a276-e7ac36611a46,304,Selling fish
09c5924b-f7e4-460c-a586-f67f6683970b,299,Selling fish
c67bb50d-6a3e-4741-963b-bbbfd2622f10,299,Cleaning fish
654b76e5-ebab-4f86-89f8-bc0fc0c2293b,304,Cooking for family
de494b31-9f08-4095-a302-652cfcd2a0cf,299,Cleaning fish
78a32968-9486-47f6-a2be-67c3181139d6,299,Caring for children
01ed740f-8686-468d-8758-19d1f04a0e93,299,Prepare fishing gear
5ec8df10-3daf-4249-a9d0-2f1c09d120cf,299,Cleaning fish
cce75f00-9f70-437b-850d-1e64b11b37cb,299,Caring for children
0f329850-951c-47af-971e-9cae87dac4d8,299,Cooking for family
7c1e8a29-d6bd-48a4-8051-1df8813b6e44,299,Selling fish
30cd5c1e-5f08-4b95-98d3-b23e91370c85,304,Cooking for family
91612a96-03a7-4932-8118-dd6d1ff99e8e,304,Cooking for family
4d161e3b-15e8-4dfa-a226-ac5bf577a295,304,Cooking for family
4d161e3b-15e8-4dfa-a226-ac5bf577a295,304,Cleaning fish
2d0b522e-af6e-49f8-b4c8-b3cbe13b3873,304,Selling fish
9c8eeb4b-7daf-4e15-a0cf-8524d60810ea,299,Cooking for family
42fe9ac2-4c79-40a5-a1fb-34598ba206aa,299,Caring for children
883aba30-53a0-4988-9a05-4ad84b5832a8,299,Caring for children
afee9bc5-bc08-49e9-af51-bbe65bb1d266,299,Caring for children
96dcfb49-68ec-4e9f-94a4-8ae5d0fa0b8c,299,Selling fish
33846d3c-99ca-4f4a-bb8f-29875151ea6e,299,Cooking for family
67301bfd-a1e2-42b5-98df-89cd95b9a7bb,299,Cleaning fish
0ad3aa09-2b4e-4cf3-b81c-7b8fbb9016f2,299,Cooking for family
0e1fb3ca-f2ff-4d7a-8cad-fa61b2403a3c,299,Selling fish
410238a2-2696-4be7-a810-535bac17765c,299,Other
d234b290-d5b3-413a-aa07-a2c28a60ed14,299,Other
766ac19b-557e-4b9e-86f2-da7b2a681f6c,299,Cooking for family
a53e95cb-cadb-40d6-8014-f44f7407c4a9,299,Cleaning fish
dfe4695e-b893-47f9-8521-e886b56823ce,299,Other
5469032d-ff60-4adf-ba5c-d9d2c6b51da8,299,Cooking for family
1c641b8b-d75b-41d5-b9d7-4a711f338698,299,Selling fish
35b0b985-0d95-4088-be2d-ed5453862478,299,Cooking for family
35b0b985-0d95-4088-be2d-ed5453862478,299,Caring for children
7224c6e6-69ec-4150-851c-00f13a35d942,299,Cooking for family
8546d26c-7e83-422a-ae87-0569deb300ac,299,Caring for children
d3790e6f-0944-4ae6-903b-bd6f7a48f8aa,299,Cleaning fish
092fa674-f8a2-4b88-8e1a-d405db18dfcb,299,Cleaning fish
83b1759f-7099-4626-a01e-1d0c9d328882,299,Cleaning fish
973cc5dc-82f6-47b8-add7-393b376cb8a5,299,Cooking for family
8d844bd2-2bce-4752-ad6a-7253dd3d9f6c,299,Cooking for family
cbef78e3-1fd3-4628-b4ca-0d6a9c48bef3,303,Cooking for family
a01e5833-66d9-4da8-81b9-c8858ee7ddc6,303,Caring for children
6f89754b-51f0-4cdf-955c-3e58bc913150,,Cooking for family
bf5f80ca-6e2f-486d-b65c-567d942b910c,,Cleaning fish
5a4f934a-c210-4863-a030-3a6e1adc6be7,369,Cooking for family
0c03ef55-5270-47c5-895b-0d5722707ec0,,Selling fish
59905ee1-ae31-40a7-a840-67460c717764,315,Caring for children
6d5bd82d-348f-4abd-b48f-f42f23bfd8e6,315,Caring for children
b239bd5c-2ea6-4d6b-b0a4-ea98926b41ec,315,Prepare fishing gear
d81885ca-de4a-4c75-b40f-4cec74a9925c,369,Cooking for family
bc983d37-dd1c-4a7b-be79-f99d17f62110,310,Cleaning fish
705591cf-a32a-45ed-a342-992856b26fac,309,Caring for children
582305d6-71bd-4b1b-ad31-763e4cba73fd,309,Cooking for family
6fc37512-a0ab-4342-ba5e-6af189c500ac,309,Caring for children
68a7efd9-2d75-4696-9668-eb726c48acad,,Cooking for family
e975d04c-3df0-4620-a561-03bf1b373ffa,315,Selling fish
67be0c67-2fbd-46d1-bfee-4696eeffde13,309,Caring for children
eb081d2b-90db-4ac5-90f1-da40360dfd92,309,Prepare fishing gear
eb081d2b-90db-4ac5-90f1-da40360dfd92,309,Cleaning fish
96b2ca1b-fbed-4cff-be0a-de8555b87fbb,309,Cooking for family
db40913a-9b8c-450c-9f96-fc9e91621797,309,Caring for children
719778f9-b25e-4428-9365-d93b2e13bf9d,309,Other
a120764f-1934-4b96-8bb2-e14d28e18c75,315,Caring for children
5abbe5e3-aad5-4e7a-8f16-bd2c6263d290,315,Cooking for family
fdb8b07a-b2f4-4212-bbf3-afd3e8a35f07,315,Cooking for family
7758404c-40eb-40f4-87ab-aa3b35d442cb,310,Cooking for family
403212b7-dc89-46e6-acc6-c2d90153259a,310,Selling fish
a7f27d41-5c86-4845-84c0-97df15e8fe18,310,Cleaning fish
aca3eb45-7b8e-4cfb-8c14-ef5e2f49e091,310,Cooking for family
08d87f17-03c8-4d32-892e-0c863a375083,315,Selling fish
627f9f07-4a75-40c5-bacc-a52987cf190d,315,Cleaning fish
4b71ccd2-4e9f-4259-81b6-3a0fe29643c0,,Selling fish
342321b6-cfd7-498d-8e56-222e2556386d,369,Cooking for family
228688bc-77c9-4a73-a699-9da6c2e44629,369,Caring for children
60ce5688-b947-43da-8dfd-4f6c52630314,369,Cooking for family
2ed998a3-ce6c-4446-a45e-bf9b46e17e14,369,Caring for children
0e2af838-306d-483f-ab67-8fdf2818bd59,,Caring for children
f6ef30b3-f074-4d94-ae06-30a534a631de,,Selling fish
a2f57d58-df70-474c-a732-7450fe9248b9,315,Prepare fishing gear
baab9a65-185c-4bd4-8ab3-63650a1d55d9,315,Cooking for family
8f8d1ce9-031e-4576-a9c5-869f62a0e76e,309,Cooking for family
6120d273-97ec-498d-8a15-0404c5bbcc06,309,Cooking for family
9a77caeb-40e0-4a0a-9ecf-137b768c0e32,315,Caring for children
fe12a37b-f8ab-4451-ae23-144b647213ee,315,Selling fish
d3f71f1b-4b3b-4288-b669-213d2934ff3e,315,Caring for children
29b36beb-0283-4740-ad29-502beb1454e2,310,Cleaning fish
32386ac0-53bb-456d-9da0-6a37fd4fcb33,309,Cleaning fish
3745833c-1a2f-44a8-be71-c0dc1c79e45d,309,Caring for children
1e151f08-1d5e-490d-a4d0-110277d439a4,309,Cleaning fish
11e1dd09-da91-4afc-b54f-bac31ccbe703,,Cooking for family
57bbb4e7-440f-4ee9-9cda-1069c9c2d4fe,,Caring for children
e4d78a63-fe0f-4d86-ad30-406ef4e3591c,,Cooking for family
9fbd5713-30ef-47ab-9811-9a20b54163ff,,Caring for children
