submissionid,ma_id,15_activity,15_hours
bd9c06ff-7fef-45e2-97a1-ad4bfca7b2dd,309,limpiar los peces,1
e85511c7-a6bc-4a94-b417-7ced22947dbe,309,limpiar el pescado,1
a172c220-ff5b-461c-891a-11531b81e5bc,,Cocinar para la familia,21
5db5143d-8464-41c2-adc2-55a8f512a9c0,,cuidar a los niños y cocinar para familia,24
014807c9-8d08-4cb3-b163-0121dc71fe79,,cuidar a los niños y cocinar para la familia,24
b2309e07-a932-40a8-8173-f0eb7a751218,310,cocinar para la familia ,2
0fe8e004-a7e1-4688-9caf-2535d6baddd3,310,Cocinar para la familia,2
34c0d3da-69b0-40f7-8bf3-9d9f0a5a411b,369,ama de casa ,56
e3047adb-d394-4724-887d-2b6ca89a6bfd,310,aseo doméstico trabaja en su campo y hornea casabe,4
dee54f64-b0b7-4b2a-a509-f080227f8046,,cuidado de los niños y cocinar para la familia ,24
d908c0a4-25b3-4aec-ac89-5e073b7cb978,309,cocinar para la familia,6
9b324bc0-925d-4cad-9e04-300a7c484712,309,cocinar para la familia,6
9b324bc0-925d-4cad-9e04-300a7c484712,309,limpieza del pescado,1
b7e9b7a5-4ff5-4759-8997-6a355ac4c458,309,cuidar sus hijos,9
d5481ccd-91fd-4eac-8f41-7ed8c3cc5fcd,309,cocinar y limpiar,3
663f2bcc-f476-4e52-901c-a2c19c70472c,,cuidado de los niños,168
97df0226-ab1d-4326-a113-15616418f5b9,,Cocinar para la familia,21
e3920f52-3560-4da8-b9e9-c0c63b323ab5,310,vendedora de la diaria ayudar con los niños no la tarea,6
e1a726d8-607d-4fba-95c3-bbd4933c2b80,310,aseo doméstico ayudar a los menores con la tarea,3
42dfd1ef-d436-419b-8603-e839b41e77da,310,cocinar para la familia ,4
28fe763e-8a93-44db-ba68-09a6820650a2,309,cocinar,2
51c85a86-bc6e-4b67-91f4-5b43cdce4e5b,309,lavar,2
fc0cc525-8e6a-49b6-91a7-0cc7b4a5d841,309,clase y estudio,6
df8b4fe9-bae4-4565-b784-b21e5a909cb4,315,cocinar y limpiar ,5
4a140bfd-4085-4323-b870-60403fafbf0e,315,"cocinar , limpiar y cuidados de los niños",12
dff56ac8-a6cb-4e9b-aed9-a99db8b2b212,,"cocinar , lavar , y cuidados d niñod",16
8938751b-bbd8-40ef-9d96-566cc65ecb36,,todas,12
3dd8f2c9-2f1e-450e-977f-cdd0bd1d1a26,,cocinar,2
6359ac7a-0e17-46e7-8478-632d44f81276,303,limpieza,4
75927008-304d-44e5-ba51-696ed532c1f3,304,cuidar los niños,2
128c6707-ca02-4bff-af94-223f6ab6837e,304,cuidar de los niños,3
4bbfeaf7-0a33-42cd-a101-08292956bea1,304,cuidado para los niños,2
71361cc9-c6b8-4f53-b69a-e3a5caf6c3c8,304,sale de paseo,4
e32bb252-f3b6-4bca-b40c-1be009b253f8,299,cocinar,1
ca759e8c-4e86-4ec1-add2-cf4cc650e0e2,299,atiende la pulperia ,8
973cc5dc-82f6-47b8-add7-393b376cb8a5,299,cocinar,6
7cc6f8a4-b8ad-4d51-8f70-4982a9583528,299,encargarse de todo lo que tiene que ver con el hogar ,6
2450877c-5ae4-4c80-8164-7c15d90d2408,,Cuidado de los niños,168
31072116-4e4d-4171-b446-9601178b1e1f,309,cocinar para la familia,8
b8b2310d-63a4-478f-8369-da4101941e7a,309,cocinar para la familia,8
be2ffe89-7300-4a0f-9b0b-63408c73054e,,cuidado de los niños  y cocinar ,24
44c4843c-488c-4770-9674-d958dbc4c814,309,en cosinar y la limpia del pescado,8
670624c3-f1d6-4583-833e-216a79f167ab,309,limpiar,6
9b614b83-618f-4c15-bc89-bc378647da56,309,trabajar en casa y limpieza,8
98827361-ef7f-4350-a5a9-9383217efe19,309,trabaja de aseadora,7
b3d8baf5-07f8-46cb-aec4-c45f7deda99d,,Cuidado de los niños,168
e21f2a75-7662-488f-9cf2-844588fce048,,venta del pescado,8
ceb314cc-5ae7-4afb-94a7-faaa3a5bdc84,310,limpieza de pescado,2
0c366e03-48f7-440d-b54c-6c03352a807b,309,cuidado de los niños,24
ea434e0a-5324-4b3c-99ec-d24b78f4185d,309,cuidado de los niños,24
e85511c7-a6bc-4a94-b417-7ced22947dbe,309,lavar la ropa,2
85c43d9b-3da0-4fd2-b975-791207ed042c,309,la limpieza de los peces,1
8f188d0f-f8a0-4a23-8347-3187ef2500fa,310,cocinar,2
fc47881a-fb3b-4fc3-9df3-77d61f47259c,,cuidar a los niños y cocinar para la familia,24
86825a27-e0d0-4b6e-886a-21f35731618d,310,cocinar para la familia,3
0dc7e155-21f8-4217-bea5-e06fa88dc970,309,cuidar a los niños,24
f89ce62b-262a-405e-9969-bd0f50e8c763,309,limpieza del pescado,1
d626e861-9ac2-4b9c-9a93-c5698d0e018f,309,limpieza del pescado,1
ff3ccbbc-9800-436b-8bea-37d14e657f09,,cocinar para la familia,22
d908c0a4-25b3-4aec-ac89-5e073b7cb978,309,limpieza del pescado,2
76e16123-fd3d-4f9b-b413-d9dbd58b7d38,309,limpieza del pescado,2
fb1af480-b83a-4c2b-b401-8d208d6a19b1,309,atender a su mamá,12
c1d05150-560c-485b-954a-7ca3512dec91,309,cocinar para la familia,6
c1d05150-560c-485b-954a-7ca3512dec91,309,cuidar a los niños,24
d6ed322f-f694-420e-9da5-5311fd69079c,,cuidado de los niños  limpieza de la casa y cocinar ,24
0de3a60a-0751-4261-860d-763ac1e39e55,309,cocinar,1
4c8fdce9-5a2a-403a-a193-2e080d432778,315,venta del pescado,5
69f2a0ea-db51-4a67-8f60-5787da186ac3,315,cuidado de los niños  y cocinar,14
901a2a70-8c4c-4854-b395-629bc9c05912,309,lavar ,2
2f602d8e-0a18-45ce-9acf-ab3c24e559b5,303,lavar ropa,1
81ce4c2c-16a5-4dbc-adc2-4ea5ecef7273,303,lavado de ropa,1
eb9d2574-40c7-423b-86e4-5162096eaf34,303,lavar ropa ,1
0b980534-0c34-42f0-a025-13ad784595e9,304,cocinar,1
aee7dad7-118a-42b4-a494-e83b5ebd6eb7,304,cocinar,1
a4287db6-17cb-4911-8358-915547a7cb4b,304,comerciante,3
9159b646-aaa3-4622-b76a-2deff7e2e298,304,cocinar para la famila,2
47acf5c1-2e64-47e2-9584-1896d3974e32,304,cuidado de los niños,2
47acf5c1-2e64-47e2-9584-1896d3974e32,304,cocinar para la familia,2
27b5479a-ddcc-43d1-be75-5b9d6b5142dc,304,venta de mercaderia,4
7951e9b9-c28c-410b-8347-47767994f965,304,cuidar los niños,6
80f881eb-ccbd-402c-9bd5-d64ef3e5de8e,299,cuidado al niño,24
6e29addc-31f6-4c0e-93b2-e16676f06d8b,299,limpiar pescado,2
955d0068-da60-47a2-a2f7-b5b2ac9176c8,299,limpiar pescado,3
f24e1019-2c9f-484e-a276-e7ac36611a46,304,cocinar,1
c69eb08a-ea68-4fb2-bae7-f885cf90d6ef,299,cocinar,1
9b42eff9-6b86-4b19-8091-3ebb65449f4f,299,aseas casas,8
db8bd233-5739-4fb2-93b1-4f294f8aa3d6,299,venta de helados y topogigios,8
2450877c-5ae4-4c80-8164-7c15d90d2408,,cocinar para la familia,21
3d3bedcc-de57-46bd-8d06-4a08fbd38730,369,cocinar para la familia ,24
2df965c5-02dc-4a14-81fa-56752ba124f7,309,cuidar a los niños,24
582305d6-71bd-4b1b-ad31-763e4cba73fd,309,cuidado de los niños,24
66357f4b-2dbe-4309-812f-2795547335e0,309,limpieza,4
e21f2a75-7662-488f-9cf2-844588fce048,,cuidado de los niños,168
b54aa6dd-2b8f-45bc-8527-8adc279f6368,,cocinar para la familia,21
63475a8e-2f00-49f6-b82a-74fec1e4eb2b,309,limpieza del pescado,1
1a8d1d60-6d34-45e0-ab1b-8974b9b0f097,309,cuidado de los niños,24
06cea74a-c5d9-432d-b428-19baffc3513d,309,limpiar,2
32706653-b787-45bc-87fd-abbac666c172,309,cuídado del niños,24
47f51f6c-39e7-4d9d-93b2-d27c456f0221,309,cocinar,8
8199cccd-6d35-4af5-afb2-e5838306e0c4,315,cuando va a trasmallar,2
7597359c-4dcd-400c-ac77-64175cc529ce,309,cuidar a los niños,24
4a145747-8d2a-45c8-b634-6ba42480a77d,309,cuidado de los niños,24
4a145747-8d2a-45c8-b634-6ba42480a77d,309,limpieza del pescado,2
c808097b-eaeb-48e9-ab9e-8fc36b8cfbf2,309,limpieza del pescado,1
3cd5e96d-a2cc-4dec-886c-896e3660faaa,309,se dedican a hacer tamales y pan para vender,24
356cef3a-949c-4869-85f6-94b3675cfb6f,309,cocinar para la familia,2
e417e8e6-0e6e-4bef-8a19-a997865159da,309,lavado de ropa,2
b7e9b7a5-4ff5-4759-8997-6a355ac4c458,309,venta de diaria,7
8c56b42a-b7b3-463d-8d7a-6d6843f34803,,venta del pescado,23
67a1cd45-4376-4047-8cf9-4fc3bb3f5460,309,trabajar en el hospital,10
dff56ac8-a6cb-4e9b-aed9-a99db8b2b212,,cultivo ,4
9b32b746-be8f-4942-9343-10da85f566dc,,venta del pescado,3
0254d12d-27cf-4d20-aa93-124cf156af64,303,procesamiento de pescado en fabrica,8
24194d26-ab37-4f67-8209-4059cadada41,304,limpiar pescado,3
60af478c-4b07-4b6f-94de-32c32cc2c0f6,304,cocinar,1
e8fd7c50-947b-43e8-95e0-79d3a88efb37,304,limpiar pescado,1
910de15e-9eb7-4336-b40b-332a3d33d4db,304,cocinar,4
c89353f4-d277-4e82-a748-030f01707725,304,cocinar ,2
c4578536-af0a-41a8-81f2-4fd3d69e4e16,304,cocinar,2
acbf2ae4-f498-4043-a873-7beddc74a715,299,cocina,2
acbf2ae4-f498-4043-a873-7beddc74a715,299,limpiar el hogar,3
aeff9188-e78a-42f2-bb64-1d9f41f62878,299,limpiar los pescado,2
78a32968-9486-47f6-a2be-67c3181139d6,299,cuidado de los niños,3
96dcfb49-68ec-4e9f-94a4-8ae5d0fa0b8c,299,cocinar,1
4d7c3fba-3a32-42bf-bf27-f49b800f9155,299,cocinar,1
092fa674-f8a2-4b88-8e1a-d405db18dfcb,299,cocinar,1
fc60a00a-6ac8-4a37-a269-aab7637165f5,299,cuidado de las niñas,2
2450877c-5ae4-4c80-8164-7c15d90d2408,,Preparar las artes de la pesca,7
81b2573c-be04-417d-aaaa-1459b8ba2a6a,369,venta de panes ,30
a71e0e66-728a-46b6-9f5a-c2c8450facda,310,limpiar pescado,2
14e1299f-85af-40ee-b0ae-b4263e5a16ee,310,limpiar pescado ,1
7a580c27-8cb1-406c-92df-43e3f0e10dd0,310,cuidado de los niños ,4
ffa676fe-85ef-4f56-8d39-4f4018ae67b0,309,limpieza del pescado,1
052ecb81-d41e-40c0-a38d-ca7bb7fc6e00,309,cocinar para la familia,6
597ad6ad-61e2-421f-a363-d421783f8530,309,pulperia,7
97f0ca83-1ad0-411e-8c55-7edbfef1ab8d,309,trabajar en cocina,9
4d10ba28-0a10-4f0d-9d67-7ef674fa007e,310,cuidar los niños aseo domestici vender diaria,3
32706653-b787-45bc-87fd-abbac666c172,309,limpieza del pescado,1
8744c271-f057-41f1-841e-1bea08e4f327,309,cocinar para la familia,6
63522074-6364-4745-885c-0241026d290c,309,limpieza del hogar,4
05d20131-b2bb-4e52-b55e-3be2e70e36ba,310,limpiar pescado,2
5ff4c41a-4bad-4d01-ae54-8e2ef2b0878b,369,limpieza en el monte  ,9
7597359c-4dcd-400c-ac77-64175cc529ce,309,limpieza del pescado,1
54d984bc-1b55-4c63-baa5-5aab96f6f1ea,309,cuidar a los niños,24
b5c8d969-249b-4965-b264-ddf7b68fbad5,309,cuidar a los niños ,24
ba0ac67d-a5a0-46ed-981d-66e335995404,309,atiende en su pulperia,24
ef6d3865-4e2a-4c2b-b6bc-633059abcfd4,,cocinar para la familia,22
fb1af480-b83a-4c2b-b401-8d208d6a19b1,309,limpiar y lavar,4
fb1af480-b83a-4c2b-b401-8d208d6a19b1,309,cocinar,2
5c053d96-38ca-4706-9ef0-64c5e127a22a,309,instituto de secundaria,5
42dfd1ef-d436-419b-8603-e839b41e77da,310,cuidado de los niños,2
67a1cd45-4376-4047-8cf9-4fc3bb3f5460,309,alistar a los niños ,2
adee959d-7548-49ae-af5f-72521f1abce7,315,venta del pescado ,2
69f2a0ea-db51-4a67-8f60-5787da186ac3,315,venta del pescado,3
f103c51f-a860-47c5-a1f4-8803c9c8770e,,secretaria trabajo fuera de casa,8
4ff63643-3a4e-43c8-8ad3-99142834cf33,303,Venta de comida,5
7c3e369d-cce1-40de-a12a-6cb08ef15de7,303,limpieza de la casa,2
aee7dad7-118a-42b4-a494-e83b5ebd6eb7,304,hacer tareas con su hija,2
30ba6e73-f724-4b72-838e-93ce9e86f832,304,limpia de pescado,4
8699efe8-1a49-4e88-8d85-ca5a0df04008,299,limpiar pescado,2
939ac9b9-efa8-4811-9f6f-4c08cf55ec68,299,limpiar pescado,3
6e29addc-31f6-4c0e-93b2-e16676f06d8b,299,cocinar,1
17b0e09d-5a42-4731-8f3f-980f5e18fb39,304,cocinar,2
87f5f2f1-5a34-46f6-bf9e-54b058fe2947,304,cocina,2
efeda342-9607-468e-91c0-24e0e974fcc0,304,limpiar,3
5a71744d-32d3-427a-94d6-49d55f898e01,299,cuidado de los niños,2
f20c8d89-d937-473f-b85a-e294f2841feb,304,limpiar,3
96dcfb49-68ec-4e9f-94a4-8ae5d0fa0b8c,299,limpieza de pescado,2
58612a95-cef7-4799-b97f-164e50e75ae7,299,limpiar la pesca,3
cfeee9a9-0030-4b2d-9929-1a19f012c8c4,299,venta de pescado,6
bb75fdd0-2a26-439f-af23-d54c36e8cd0a,304,limpiar pescado,3
83b1759f-7099-4626-a01e-1d0c9d328882,299,limpiar la pesca,2
f6a91c58-740f-4907-ba1d-641fe8c3dfa7,310,cocinar para la familia ,6
b4935e0f-1d48-4a5b-802a-209dc6f1284d,310,cuidar a los niños ,4
b4935e0f-1d48-4a5b-802a-209dc6f1284d,310,Cocinar para la familia,6
7a580c27-8cb1-406c-92df-43e3f0e10dd0,310,cocinar para la familia ,6
5c7e2c34-54c8-4a2f-b659-bb45506b0cf9,309,cuidado de los niños,24
705591cf-a32a-45ed-a342-992856b26fac,309,cocinar para la familia,6
079cd784-bf00-4aa6-b964-df31723b4ad5,309,cocinar para la familia,6
24b0b190-ab66-4253-8114-e9f547093fa2,310,Agricultura tarea domestica y otros,5
08d87f17-03c8-4d32-892e-0c863a375083,315,limpiar y cocinar,5
c3eb9255-8e05-446f-bd54-8ff83e1c2e8c,,Cocinar para la familia,21
8e9f5110-408a-4131-9f10-eca5a1cf376d,,Cuidado de los niños,168
0e2af838-306d-483f-ab67-8fdf2818bd59,,Cocinar para la familia,21
16e42779-061b-4303-9ef6-90b89021d4b2,,venta del pescado,30
741b627a-def3-451b-a8cd-ef68642aca4c,,cocinar para la familia,21
e29f3b86-550f-4d6c-bd5d-669488293a45,309,cocinar para la familia,6
a192d105-4a82-41a2-96fa-c8faf61e72bc,309,cocinar para la familia,6
a192d105-4a82-41a2-96fa-c8faf61e72bc,309,limpiar la casa,4
9f1271da-41fe-44d8-8fe9-dc015da8a206,309,limpieza del pescado,1
ea434e0a-5324-4b3c-99ec-d24b78f4185d,309,cocinar para la familia,8
85c43d9b-3da0-4fd2-b975-791207ed042c,309,cuidar a los niños,24
369d6acb-2f9d-46ff-bdc6-4c8fbcbf8dce,369,docente ,36
1203a0a5-a076-4e7a-8362-c28cab70946c,369,ama de casa ,54
4253998e-e241-4439-814f-57a9c9b40368,309,cocinar para la familia,6
009cb849-0b22-4aea-8f7d-d69ef8bccd7d,309,cocinar para la familia,6
2024a314-e3c2-4b24-ab85-81ec35c0977b,,cuidado de los niños ,24
c6c1c053-e626-453e-9de5-099c9ed7fa13,,Cuidado de los niños,168
0b1b2b10-13c6-431a-84fa-9949dacf51f0,,cocinar para la familia,23
e417e8e6-0e6e-4bef-8a19-a997865159da,309,limpieza del pescado,1
4914e99b-9701-40e9-b821-685df13a8e5a,309,limpiar el pescado,1
76e16123-fd3d-4f9b-b413-d9dbd58b7d38,309,cocinar para la familia,6
d5481ccd-91fd-4eac-8f41-7ed8c3cc5fcd,309,hospital,8
6a00221e-5bd6-4490-8a9e-8cccce39294b,,cuidado de los niños y cocinar para la familia,24
f457cf27-de34-459e-990e-7a3ca23c8169,309,cuidar a los niños,24
4452e0a5-0fb9-4308-92d1-e9731881c0c6,310,agricultura aseo doméstico y ayudar a niño en su tarea,4
f459a535-2c3a-41c7-ac4d-fa07f52243a7,,cuidar a los niños y cocinar para la familia,24
215f259c-6418-4cb3-a0e3-af00529be124,,cocinar para la familia y cuidar a los niños,24
0c892b45-0594-4267-9514-7915737b171e,,todos los dias,12
fa5495aa-9342-45e5-a066-790125e3f70d,315,enseñar,3
403410b9-de38-4ae4-be38-93da974f3301,303,lavar,2
621a3d7a-edd2-4999-8b51-16eedb23c228,303,trabajo de enfermeria,8
0b2d6824-3221-4629-aadc-b65b2f1a46d6,303,lavado de ropa,8
9e652c53-0131-48a1-b944-f74bceaeee1c,303,lavado de ropa,2
0572c865-2e88-4a2e-a928-8f81808890d6,304,cocinar,4
a9915228-f3d5-4147-be47-212db6a423bf,304,cocinar,4
5728f33a-6d2f-410c-8459-1e8419162922,299,limpiar el rogar,2
c67bb50d-6a3e-4741-963b-bbbfd2622f10,299,cocinar,2
0104625e-26c1-44ac-b315-29f929e02134,299,cocinar,2
95e91b0d-8a90-4651-a2cd-aa00d8b6576d,304,cocinar para la familia.,2
bad7aef3-aa0f-4caf-a7d4-50b9210a5cd8,299,limpiar el pescado,2
efb08744-b363-4a9b-8e1f-2091cf509901,304,ama de casa,24
2d4ed0be-b98a-4389-9927-c2a5a53fbb27,299,limpieza de la casa,12
2450877c-5ae4-4c80-8164-7c15d90d2408,,Venta de la pesca,7
763dd13f-1db6-4ff9-b3ec-de925527af37,310,limpiar el pescado ,2
d0ceebb8-02cc-433d-a114-d2a3bf06c62a,309,"limpia del pescado,cosinar para la familia,ayudar a cuidar los ñetos",24
da1c33fb-07df-420e-ae26-a82a4987b41e,309,trabajar en salud,8
b80c834e-0739-4a41-89c2-9595a9c68f79,310,cuidado de los niños ,10
d44f4aa4-783c-4479-98b6-595b36e29614,,preparar las artes de la pesca,7
18a666ed-360a-474f-9f94-9a310e6b1fbf,369,comerciante ,56
fc82654d-f789-4917-aff3-682c09eb232f,,venta del pescado,14
bd9c06ff-7fef-45e2-97a1-ad4bfca7b2dd,309,cocinar para la familia,6
dfa36cab-e673-404d-8bfa-b9293d6c9f8f,309,cuidado de los niños,24
dfa36cab-e673-404d-8bfa-b9293d6c9f8f,309,cocinar para la familia,6
1a8d1d60-6d34-45e0-ab1b-8974b9b0f097,309,limpieza del pescado,2
32706653-b787-45bc-87fd-abbac666c172,309,lavar la ropa,2
70ad9ef8-5bb5-44d0-b6ca-c8fb85573f47,,cocinar para la familia,22
6006e52e-055c-4dc6-b11b-69593dc6d66a,310,tiene un negocio ,12
904752d7-7d68-4d50-87ac-6e03bb8989b4,310,cocinar limpiar la casa  lavar,5
d626e861-9ac2-4b9c-9a93-c5698d0e018f,309,cocinar para la familia,6
f3a70884-0f52-4e4a-966c-0e85f1a79eb0,,cuidado de los niños y cocinar para la familia,24
b3c574be-43f4-4edc-a360-8bd6c94f0b0e,,cocinar para la familia,22
76e16123-fd3d-4f9b-b413-d9dbd58b7d38,309,venta del pescado,12
14dfc5a6-03ac-423b-a979-77b4faf6177a,309,limpiar el hogar ,3
f9c4fed8-e6d8-4a5d-b6f2-90730a4e69bc,309,cuidar la señora,12
663f2bcc-f476-4e52-901c-a2c19c70472c,,cocinar para la familia,22
27303394-fe3c-46c9-9976-a3e6eaba92d9,310,aseo doméstico agricultura,5
28fe763e-8a93-44db-ba68-09a6820650a2,309,trabajo,10
03ad6014-31a2-48a3-8e9a-f3563833de43,,cocinar para la familia y limpiar la casa ,24
fcf510ae-107d-48e0-b8ce-7c97b209ac7a,,cuidar a los niños y cocinar para la familia,24
625c96b9-fc0c-410d-ae0f-8393766d43b8,,cocinar para la familia y cuidar a los niños,24
5765eea6-8a0e-41b0-9a00-c42a76eca088,315,cocinar y cuidado de los niños,14
4a140bfd-4085-4323-b870-60403fafbf0e,315,limpiar el pescado,2
d4343e74-d546-4822-9155-1bc8688c5a5c,315,"cociar , lavar y limpiar ",8
901a2a70-8c4c-4854-b395-629bc9c05912,309,limpiar la casa,2
add4811a-49e9-4b08-a953-c1e33d3f5198,55,Menyulu teripang,10
efea2f96-1986-4db6-b5ab-59df8cb4be2c,55,menjual ikan,2
231bb88d-90dc-43fe-bdf1-a8a94be46d48,55,memasak untuk keluarga,1
5f0b19a4-7f00-481a-baa0-5d5e4923254c,77,menjaga kios,13
98cc5caa-68fa-46a1-949a-c7f909421286,55,Tukang Kayu,5
63a56ab8-1367-416a-ac58-e064ca119c8e,55,kerja di puskesmas,6
a30768c1-cc84-4f5c-be1e-e1a23c1354b4,55,merawat anak,24
feacaf5f-6a62-493e-ba53-663193053435,55,menjual ikan,2
c6b21af6-fe8d-4a44-a2ac-7b7b31a367d2,75,mengambil kayu bakar,2
bf87b6f9-387b-4de6-b274-38d04593be41,55,memasak untuk keluarga,1
73cc53ef-94ac-4681-af38-0fed1fa79f94,57,Bertani,8
f5e379a4-e2e5-4814-bc5f-d2eee9c7222f,57,meti- meti,2
3f8fd981-7607-46b9-bf51-b116aa8ff7cc,57,Menenun,7
c021c77c-8e10-45ad-9df8-fbaee2ae1790,57,Mencuci,1
d21857a6-d770-40fe-a16f-65f8100778cf,57,Belanja,2
b93985dc-159e-41e0-bdc1-ffe7591911bc,55,menjaga anak,12
d7acab94-b75c-4dc1-bef5-150e6f34d99f,55,merawat anak ,12
9f7a8d16-40e2-435f-926c-3617517ff9cf,70,mengurus keperluan makan,6
8b32ccf0-c6cd-4136-a03c-001263eff5f2,77,olah agar batu ,3
49aee802-9920-40b0-bc10-f13d600db8a1,70,mengasuh anak. memasak. mencuci,7
b76e0aed-8c32-4065-8f07-6974dba0baeb,57,Kegiatan Darma Wanita di Kantor Kecamatan,5
b8f8c254-5cfe-47ce-8136-88d080732129,77,pergi di pasar,18
eb402370-2062-4619-94ea-681d6b5818c6,76,Menjemur ikan,1
bc2bfa08-79a9-4404-b037-8840aad289e8,63,arisan,1
3a92665f-1ddb-4c69-95b7-3d4402162017,57,mencari kerang,6
2f19412b-087e-4dfc-855a-777da93f42c8,57,mencari kerang,5
5b38e25a-b42d-4cb8-b75b-09efdad74153,57,memasak,2
d2416047-0ca1-4e45-aecd-75a9f2096f8c,77,majelis ta'Lim ,3
4442bad1-62b7-4c70-9f9a-459de318f43c,174,memasak,3
d336efd1-0468-441a-b491-aa657b192647,174,merawat anak,10
77ed466f-3dcc-4f0a-9c39-2a494a794adc,174,merawat anak,12
e05f65a0-c5c8-4e24-90e5-b1b46c3fe570,174,memasak,6
ac5b45d0-5f26-48fc-be51-b6d8844988ac,77,kariyawan pengolahan rajungan,8
5569bff8-2eb1-4443-8c42-82dc16c3b8d6,174,merawat anak,9
7847444e-3079-4a1e-8f9d-9e0052c3ec6a,57,mencari kerang,3
be56d539-9e9e-4ddb-b783-abc8ccac9393,174,merawat anak,6
d221091b-2afe-4c24-9ef4-8fb5b252c5dc,174,memasak,3
12476e82-7419-49c4-9944-68954f11ef58,174,memasak,3
297849ca-0870-438a-8f69-ca741d7eb17b,174,menjual ikan ,2
5c088ba9-5bfb-4414-ba00-be09b743859a,174,merawat anak,3
f7172f3d-a43c-46e0-95d4-26943b1cdba5,60,memasak,3
aed70b40-f0f7-48bc-b719-f82a4897cbfa,60,merawat anak,9
a440a42b-523b-4a08-89c3-ba4222bb02bb,57,Jaga warung,8
9d4d8dd7-450c-4a09-902a-d8f087db214c,57,Belanja di pasar,2
acd8ef4a-7a8e-4157-a0c9-f67932098ff1,57,Bersih-Bersih,1
c7f628e1-f64f-4d23-8687-c0612613cdd0,57,Belanja di pasar,4
c7f628e1-f64f-4d23-8687-c0612613cdd0,57,Menjual Ikan,3
5321d3fb-6bb9-41ec-8364-7937b32ae5ab,57,Menenun,9
ed848b3b-db09-45ab-9303-b97bd35b37ac,57,Menenun,9
ed848b3b-db09-45ab-9303-b97bd35b37ac,57,Mencuci,2
4d711eb2-8b0a-4ee4-be75-8f15946d66cc,69,tenun,3
d3a8949c-29a6-4a8c-8d9b-97ecd6da8aaf,69,mengurus rumah tangga,24
d5612a1b-4103-4b14-99d2-7a735387a7b2,56,Menambang Pasir,2
747e6eae-8109-476b-a692-ec71f6c91ce9,174,menyapu rumah,17
7cf37359-d183-4eea-aad0-4f6f5cbd39fc,56,berkebun,7
3200215f-d4b7-411f-8250-f85ec6669f9b,57,Guru Honorer,5
d37b27a4-8bd6-46d8-a006-5b938dea32fa,57,Tenun Sarung,6
c7049e6e-4957-447c-b454-fdddccd3ea49,174,belanja kebutuhan rumah,12
9ad0b639-69bc-45a2-88f6-c856296cb260,69,Jual Roti,2
7ab365be-a08a-4a36-98f9-6f3fcb633d73,69,menenun,2
46423aa0-733c-46b4-9842-9e130b2b322b,69,Berkebun,20
925af2bf-b97b-40cc-8387-b352a7513bcb,56,membersihkan rumah ,2
5fad0b0b-61a9-4931-bd7e-4d7aa2664236,69,ibu rumah tangga,1
dd336fa8-e166-41ff-99a7-27137b1e9d05,63,mengantar anak ke sekolah,4
a540e53c-2f99-4891-977f-514e21509fcb,51,menjual ikan,4
5d62209a-9dfd-45ac-80ed-3ea16df3afbd,51,menjual ikan,4
ffaaaddd-30b2-4e2a-b88d-544a36545fce,51,memjul ikan,6
b9e43017-febd-42de-9f75-1351d830d171,51,menjual ikan,6
ff5020d8-3446-476d-86bd-e0a651fd07cd,51,memebersihkan jaring,3
be657051-0b97-4639-bb15-91d416a8b3a4,59,berkebun,21
3599f329-05f4-4cdd-bdc4-75c35c2f9fd6,59,berkebun,48
0f067f91-f0eb-448e-8630-161adab8f916,56,merawat anak,24
db8cf6d5-bc58-427d-8b49-5da568da221f,56,Merawat anak,24
a43e433c-6d08-41b0-9444-a345ab24f023,56,membersihkan rumah,1
774dcafa-852f-42b4-bbd6-63600356eba3,59,berkebun,56
b0e70af5-6286-4ba2-bc75-0130707a6e09,67,kebun,3
15b6179c-63a0-48b3-a2ec-27dd045d537a,67,menjahit jaring,1
609b70cf-6e5d-448b-8e72-9bb777da7f8f,56,memasak,7
97eafc00-e8df-453b-af0c-8a27fb31a5aa,59,Masak,14
8d71eaec-0d7c-487a-b469-74caa9fc4912,68,berkebun,7
2fd7267c-e26e-4a79-9cdc-aa35fdd1be3e,68,berkebun,7
34e76ed6-f87d-47af-840b-5edfe20c431f,60,mengurus rumah,18
a7605d71-bd1f-4340-8daf-1e52cb2e3f42,60,berkebun,5
2c28b7bb-4c99-473f-966a-e084591afab4,60,menenun,12
b9ea27d9-1c1a-4664-bd3a-50b7e2de7ce4,62,mengurus rumah,3
365d871f-b2e7-48bd-a0aa-14ac7b46a7b3,65,Meti-Meti,2
dee8b34a-3b85-40b8-a971-f0658896d582,59,merapikan rumah,1
d1792f2a-a94d-48a6-999e-14d6232d4780,75,menanam,14
bdc67181-a53f-477d-b8fc-d35159622e5f,65,jualan kue,6
9dbd9967-dccf-4b4a-bcab-3648b064fb19,61,Ikat Rumput Laut,9
dbbdb044-b97e-4679-9f54-8aa43fcf3a1c,61,Bisnis Jual Beli Online,9
e9d43ae3-5c1e-4f01-a9ea-83e335e36f8f,65,Meti-Meti,2
dcc3ef29-bfd6-46c5-8a44-778a12b066be,61,Buat tali untuk rumput laut,5
bb4fc566-e061-430a-b323-085c477c23ba,71,Ibu Rumah Tangga,24
b05712de-a246-42e5-8534-d917a49d0b55,51,membantu suami,1
85a8061b-d97a-4050-8a15-4ac170c68c98,65,Mengajar SD,5
